( B07___01_1CorinthiansESSWYIN1DA_00001 "Ukut latat Paul-meng pinguut, Kiyaghneghem nakmikegkaaneng Jesus Christ-amun apostle-nguluku." )
( B07___01_1CorinthiansESSWYIN1DA_00002 "Ugpeqaalgutfut Sosthenes whangamnituq." )
( B07___01_1CorinthiansESSWYIN1DA_00003 "Lataaqunga Kiyaghneghem ugpeghtengitnun Corinth-melngughnun, Kiyaghneghem aaftekaanun yuknalusi Christ Jesus-kun." )
( B07___01_1CorinthiansESSWYIN1DA_00004 "Nakmikegkaqiisillu pelungitesqellusi maligullusi yulghuteghllagnun tamanganilngughnun, yughaqayugnun Atanemnnun Jesus Christ-amun, qamagtengngwaaghluta Atanqaghput." )
( B07___01_1CorinthiansESSWYIN1DA_00005 "Kiyaghneghem Atamta, Atanemtallu Jesus Christ-am nanglleklisillu nekeggmellelguslilsillu." )
( B07___01_1CorinthiansESSWYIN1DA_00006 "Iyamsiqayugvikaqaqa Kiyaghneq qayughllak nangllekegkaqiisi Christ Jesus-kun." )
( B07___01_1CorinthiansESSWYIN1DA_00007 "Enkaam ellngakun aklungighikaagusi liigikelleghmengllu akuzilleghmengllu." )
( B07___01_1CorinthiansESSWYIN1DA_00008 "Enkaam maaten liigikataghaghlleqaghsi Christ-a, akuzitkataghaghlleqaghsillu Ataneq." )
( B07___01_1CorinthiansESSWYIN1DA_00009 "Allangughtekamllu kiyaghtaalleghpesi ipapighqaa ungipaqegkaghput Christ-a." )
( B07___01_1CorinthiansESSWYIN1DA_00010 "Agleghnalghiigneng Taghneghagneng tunusalguusi sameng tamaghhaaneng, utaqiingulusi Atanemta Jesus Christ-am taginqigtelleghqaaneng." )
( B07___01_1CorinthiansESSWYIN1DA_00011 "Kiyaghneghem ugpellesi iknaqughsaamanginaghnaaghii kenlanga kingulighpigaghmun aghneghmun." )
( B07___01_1CorinthiansESSWYIN1DA_00012 "Inqun anaggutellghitesqellusi Ataneghput Jesus Christ-a nanqigtikan yugneng." )
( B07___01_1CorinthiansESSWYIN1DA_00013 "Ataasiighmelnguum Kiyaghneghem nakmikegkaqiisi ilatesqellusi Ighneghminun Jesus Christ-amun Atanemnnun." )
( B07___01_1CorinthiansESSWYIN1DA_00014 "Ugpeqaalgutemni, Atanemta Jesus Christ-am aatghakun piimsi taaqesqellusi aaghtiiraaghunneghmeng." )
( B07___01_1CorinthiansESSWYIN1DA_00015 "Aafquutegpenasi." )
( B07___01_1CorinthiansESSWYIN1DA_00016 "Sumeghtaghallesillu sanaqellesillu ataasiighhnaqluki." )
( B07___01_1CorinthiansESSWYIN1DA_00017 "Ugpeqaalgutemni, ilangita Chloe-em nengllugutangan ungipaatkaqaatnga aaghtiiraaghutaqnilusi." )
( B07___01_1CorinthiansESSWYIN1DA_00018 "Ilasinguq piiqut, “Whanga Paul-em maligsaaghtekaanga.” Ilasi, “Whanga Apollos-em.” Ilasi “Whanga Peter-em.” Paninang ilasinguq piiqut, “Whanga Christ-am maligsaaghtekaanga.” Enkaangam qafsinaghqaghsi Jesus Christ-a." )
( B07___01_1CorinthiansESSWYIN1DA_00019 "Paul-em qaquraatkegkaqisii?" )
( B07___01_1CorinthiansESSWYIN1DA_00020 "Paaptaayekaatsii Paul-em aatghakun?" )
( B07___01_1CorinthiansESSWYIN1DA_00021 "Iyamsiqayugvikaqaqa Kiyaghneq paaptaayemangilkegka nalighhiinaghsi iwerngaqun Crispus-enkuk Gaius-enkuk." )
( B07___01_1CorinthiansESSWYIN1DA_00022 "Enkaangam kina alngunak pinaanghituq paaptaayemaniluni atemkun." )
( B07___01_1CorinthiansESSWYIN1DA_00023 "(Atwhay paaptaayekaqankallu Stephanas-enkut nengllugutkullghiit." )
( B07___01_1CorinthiansESSWYIN1DA_00024 "Iwernga neqamikenghitaqa kina alla alngunak paaptaayematka)." )
( B07___01_1CorinthiansESSWYIN1DA_00025 "Christ-am paaptaayeliisqumangitaanga, iwernga kayagtekaqaanga ungipaqisqellunga Pinilghiineng Ungipaneng." )
( B07___01_1CorinthiansESSWYIN1DA_00026 "Ungipaqingigatunga atuqluki yugem peghqinellghi, luuraq aghtughyaghqaanghillghiitesnayukamkun qaquuraa Christ-am." )
( B07___01_1CorinthiansESSWYIN1DA_00027 "Ungipaq Christ-am tuqullgha qaquurakun temnginguuq iflanaqelghiinun." )
( B07___01_1CorinthiansESSWYIN1DA_00028 "Iwernga yugulillengelghiini whangkuta liisimakaghput Kiyaghneghem aghtughyaghqaanghilqaa." )
( B07___01_1CorinthiansESSWYIN1DA_00029 "Akuzitni Igaqegkani igaqngaaq, “Peghqinghet peghqinellghat atuunanightesleqaqa." )
( B07___01_1CorinthiansESSWYIN1DA_00030 "Liitkaghllagetlu liitellghat sasiinanightesleqaqa.” Enkaam sanaqan'ngam nunam peghqinelghiingi?" )
( B07___01_1CorinthiansESSWYIN1DA_00031 "Sanaqan'ngam apeghtughistengi Liilightuusat?" )
( B07___01_1CorinthiansESSWYIN1DA_00032 "Sanaqan'ngam aaghtiiraaghtet?" )
( B07___01_1CorinthiansESSWYIN1DA_00033 "Qamagtengngwaaghluni liitelleghllallghat sasiinghituq qayughllak Kiyaghneghem temngitwhangllaqaqaa peghqinellgha nunam." )
( B07___01_1CorinthiansESSWYIN1DA_00034 "Peghqinelleghmikun Kiyaghneq pikaaguq nunam yuganun nallukelleqniluni peghqinellghitgun." )
( B07___01_1CorinthiansESSWYIN1DA_00035 "Enkaam Kiyaghneghem nakmikii yugulinaluki qamaglluki ugpelghiit Christ-ameng ungipaqegkamnneng." )
