( B07___03_1CorinthiansESSWYIN1DA_00001 "B07_03_1Corinthians_V3 Ugpeqaalgutemni, elpesinitaqngama aleghqughpagningitkaqamsi aleghqughwaqellemtun ugpeqaghllaget." )
( B07___03_1CorinthiansESSWYIN1DA_00002 "Yeghlegi aleghquqaqamsi ugpellesi anglillghilngughestun ayuqluki." )
( B07___03_1CorinthiansESSWYIN1DA_00003 "Ugpeqillesi Christ-akun taghnughhaghhaghestun ayuqut." )
( B07___03_1CorinthiansESSWYIN1DA_00004 "Kukragnangunaan apeghtuqaqamsi." )
( B07___03_1CorinthiansESSWYIN1DA_00005 "Katam tawaten mamaghhaghmeng meghesleghhiistun pikaqamsi." )
( B07___03_1CorinthiansESSWYIN1DA_00006 "Neqepigmeng neghestepagningitkaqamsi qayughllak neqepigtughpagningilnguusi salin." )
( B07___03_1CorinthiansESSWYIN1DA_00007 "Paninang maaten neqepigtughpagningitaqusi, qayughllak ugpeqaanghilngughestun ayuqusi salin." )
( B07___03_1CorinthiansESSWYIN1DA_00008 "Liigikestengngwaaghsi ugpelleghpesi anglinghitellgha aqinalleghpesigunllu aghivatelleghpesigunllu." )
( B07___03_1CorinthiansESSWYIN1DA_00009 "Ugpeqaanghilngughestun kiyaghtengnguusi." )
( B07___03_1CorinthiansESSWYIN1DA_00010 "Nalighsi pineghmini, “Whanga Paul-em maligsaaghtekaanga,” ilasillu pineghmeggni, “Whanga Apollos-em maligsaaghtekaanga,” ugpeqaanghilngughestun piiqusi." )
( B07___03_1CorinthiansESSWYIN1DA_00011 "Kinangaawa Apollos?" )
( B07___03_1CorinthiansESSWYIN1DA_00012 "Kinanguzinga whanga?" )
( B07___03_1CorinthiansESSWYIN1DA_00013 "Qepghaghtekiinkung Kiyaghneghem, kayusiitkaqamsi ugpeqesqelluku Christ-a." )
( B07___03_1CorinthiansESSWYIN1DA_00014 "Qepghaqalestaghhiinaagukung Ataneghem qelghutkaaneng." )
( B07___03_1CorinthiansESSWYIN1DA_00015 "Elpesi Kiyaghneghem piitesighaghvikiisi." )
( B07___03_1CorinthiansESSWYIN1DA_00016 "Piitesighaghaqunga, Apollos-em meghqaqaa, iwernga Kiyaghneghem nagustaqaa." )
( B07___03_1CorinthiansESSWYIN1DA_00017 "Enkaangam kina alngunak piitesiighalghiillu meghqilghiillu ukavantuq." )
( B07___03_1CorinthiansESSWYIN1DA_00018 "Kiyaghneghhiinaq aangeghllagtuq nagustikayuguuq." )
( B07___03_1CorinthiansESSWYIN1DA_00019 "Piitesiighaghtallu meghqistallu tawatelkutuk." )
( B07___03_1CorinthiansESSWYIN1DA_00020 "Kiyaghneghem akileghtughyaghqaqaak qepghallghegkenkun." )
( B07___03_1CorinthiansESSWYIN1DA_00021 "Qepghalgutkutukung Kiyaghneghmun;" )
( B07___03_1CorinthiansESSWYIN1DA_00022 "elpesi Kiyaghneghem piitesiighaghvikiisi." )
( B07___03_1CorinthiansESSWYIN1DA_00023 "Kiyaghneghem mangteghaqiisi." )
( B07___03_1CorinthiansESSWYIN1DA_00024 "Kiyaghneghem nangllegtalleq tagivaqaa atuqluku piinliqaqaqa qepghaqaq elpesini." )
( B07___03_1CorinthiansESSWYIN1DA_00025 "Peghqinelghiistun tunemiqaqaqa mangteghaq ulimayaghqaq." )
( B07___03_1CorinthiansESSWYIN1DA_00026 "Jesus Christ-anginaaguq tunemaq, alla saaghwakun tunemaghqiituq." )
( B07___03_1CorinthiansESSWYIN1DA_00027 "Ilangita ulimavikngwaat qaayngakun." )
( B07___03_1CorinthiansESSWYIN1DA_00028 "Qamaglluni piraamsiluni ulimali." )
( B07___03_1CorinthiansESSWYIN1DA_00029 "Ilangita atughlleqaat gold-a, silver-a, jewel-a, ilangita unaghsiq, paliqaq vegaaq, ungagaqlu tunemakun taaggun." )
( B07___03_1CorinthiansESSWYIN1DA_00030 "Sangwaa atuqegkaghput esghaghyaghqaqaghput ataasikaghtaamta qamagtengngwaaghluta aghneghmi tawani Christ-am nanqigtilleghqaani." )
( B07___03_1CorinthiansESSWYIN1DA_00031 "Kenghem esghaghtesaghqaqaa qepghaqaghput natetulanga." )
( B07___03_1CorinthiansESSWYIN1DA_00032 "Sangwaa yugem atuqegkaa kumanghilkuni, akileghtusangyaghqaaguq." )
( B07___03_1CorinthiansESSWYIN1DA_00033 "Iwernga ilangan yugem qepghaqaa iflayaghqaaguq kumaquni, akileghtusangnaanghituqlu." )
( B07___03_1CorinthiansESSWYIN1DA_00034 "Naqamenraq ellnga yugulillengyaghqaaguq, katam tawaten keneghmeng aanelghiistun." )
( B07___03_1CorinthiansESSWYIN1DA_00035 "Liisimakngwaaghaghsi Kiyaghneghem Temple-kiisi." )
( B07___03_1CorinthiansESSWYIN1DA_00036 "Agleghnalghiik Taghneghakek kiyaghtengnguuk ilugpesini!" )
( B07___03_1CorinthiansESSWYIN1DA_00037 "Kitum alngunak naafqegkagu Kiyaghneghem Temple-nga, Kiyaghneghem naafqesaghqaqaa ellnga, qayughllak Kiyaghneghem Temple-nga agleghnalghiinguuq." )
( B07___03_1CorinthiansESSWYIN1DA_00038 "Elpesi Temple-kiisi." )
( B07___03_1CorinthiansESSWYIN1DA_00039 "Kina alngunak puughtefqaami ellmineng pili." )
( B07___03_1CorinthiansESSWYIN1DA_00040 "Nalighsi sumeghtaghaangukumi liitepagllakaaniluni nunam peghqinellghaneng, yeqay maliglligu Christ-a, ugpeqaanghilnguut temngingunighngaatgu." )
( B07___03_1CorinthiansESSWYIN1DA_00041 "Tawaten pikuni elngaatall peghqinghughtepiiglleqaa." )
( B07___03_1CorinthiansESSWYIN1DA_00042 "Kiyaghneghmi nunam peghqinellgha temnginguuq." )
( B07___03_1CorinthiansESSWYIN1DA_00043 "Akuzitni Igaqegkani igaqngaaq, “Peghqinghet yuget nunami whani Kiyaghneghem pipagningiitestaqii ellngita katam peghqinellghitgun.” Igaqegkaaguqlu, “Atanghem liisimakaa peghqinghem yugem sumeghtaghallgha sasiinghituq.” Enkaangam kitum alngunak qukaayugutkesaghqaqenghitii sangwaat yuget piiqegkangit." )
( B07___03_1CorinthiansESSWYIN1DA_00044 "Sangwaa qamaglluku Kiyaghneghem pinighqusighqaaghtestekaqaa elpesinun, talwa Paul, Apollos, Peter-llu." )
( B07___03_1CorinthiansESSWYIN1DA_00045 "Nunallu una, unguvalleqlu, tuqulleqlu, sangwaallu alngunak kiyaghtaalleghmelnguq maaten, sangwaallu alngunak kaasaghqaq, qamagtengngwaaghluki elpesi pikasi." )
( B07___03_1CorinthiansESSWYIN1DA_00046 "Enkaam elpesi Christ-am pikiisi, Christ-a Kiyaghneghem pikaa." )
