( B07___08_1CorinthiansESSWYIN1DA_00001 "Iwernga neqa pitngunghituq." ) ** BAD AUDIO **
( B07___08_1CorinthiansESSWYIN1DA_00002 "Kiyaghneghem usuqataghaghnaanghitiisi neghelleghpesigun neqmeng." ) ** BAD AUDIO **
( B07___08_1CorinthiansESSWYIN1DA_00003 "Aghqutkegkameng neghenghilkumta sangwaa alngunak iflanaanghitaghput Kiyaghneghmeng ayuqelghii." ) ** BAD AUDIO **
( B07___08_1CorinthiansESSWYIN1DA_00004 "Talwa negheghngaamta allgeghunnanghitukut ellnganeng." ) ** BAD AUDIO **
( B07___08_1CorinthiansESSWYIN1DA_00005 "Kiimsighyuganka aapqughaallesi neqneng aghqutkegkaneng kiyaghnengllaqanun." )
( B07___08_1CorinthiansESSWYIN1DA_00006 "Ipanguuq whaten pilleghsi, “Liisimallelguukut qamaglluta.” Tawatelnguq liisimalleq aangaayugtestikayuguuq, iwernga piniqellghem iknaqughtengngwaa ugpelleghput." )
( B07___08_1CorinthiansESSWYIN1DA_00007 "Yuuk pillguyugneq, esghaghhuta taana paninang liisaghqaghtuqaq." )
( B07___08_1CorinthiansESSWYIN1DA_00008 "Iwernga Kiyaghneghem piniqisteni whaten piyaghqaqii, “Whanga pikanka.” Enkaam neghelleqestaa aghqutkegkameng kiyaghnengllaqanun?" )
( B07___08_1CorinthiansESSWYIN1DA_00009 "Liisimakaput kiyaghnengllaqat kiyaghneghunghitut." )
( B07___08_1CorinthiansESSWYIN1DA_00010 "Ataasighhaaguq Kiyaghneq, alla kiyaghneghituq." )
( B07___08_1CorinthiansESSWYIN1DA_00011 "Ilangita yuget ugpeqaqaat kiyaghneghtuniluku, ataneghtuniluku qilaklu nunallu." )
( B07___08_1CorinthiansESSWYIN1DA_00012 "Iwernga whangkuta liisimakaghput ataasighhaaguq Kiyaghneq, ellnga Atanghuuq." )
( B07___08_1CorinthiansESSWYIN1DA_00013 "Sangwaa qamaglluni ellnganeng pinguuq, kiyaghtengnguukut ellnganun." )
( B07___08_1CorinthiansESSWYIN1DA_00014 "Liisimakaghputlu ataasighhaaguq Ataneq, Jesus Christ-anguuq." )
( B07___08_1CorinthiansESSWYIN1DA_00015 "Ellngakun sangwaa qamaglluni ulimakaaguq, unguvanguukutlu ellngakun." )
( B07___08_1CorinthiansESSWYIN1DA_00016 "Ilangita ugpeqat nallukiit kiyaghnengllaqat kiyaghnepigunghitulangi." )
( B07___08_1CorinthiansESSWYIN1DA_00017 "Tamaaken apalluqluku ugpeqaqiit neqet aghqutkaqniluki kiyaghnepignun." )
( B07___08_1CorinthiansESSWYIN1DA_00018 "Enkaam neneghmeggni aghqutkegkameng sumeghtaghaghaqut, “Seghleghqunga.” Ugpeqaghllagni elpesi, piyukelleghpesistun piyaghqaalghiisi, liigikngategpesineng taana ipapighqelleq apeghtuusaqegkaqa." ) ** BAD TRANSCRIPTION **
( B07___08_1CorinthiansESSWYIN1DA_00019 "Iwernga kelengalusi kayaalnguut ugpellghit ayuqniighqegpenaki ellngita sumeghtaghallghitni anaggutngalghiimeng." )
( B07___08_1CorinthiansESSWYIN1DA_00020 "Naliita esghaqumiten neghumaluten kiyaghnengllaqat temple-ngitni, ellngallu neghyugyaaghtuq sumeghtaghalleghmini anaggutngayaghngaan." )
( B07___08_1CorinthiansESSWYIN1DA_00021 "Enkaam liisimalleghpek seghleghqestesaaghaa kayaalnguq ugpellgha iflasluku, ugpeqaalgutkan Christ-am tuqutkegkaa." )
( B07___08_1CorinthiansESSWYIN1DA_00022 "Enkaangam ayuqniighqegkufsiki sumeghtaghallghitni anaggutngalghiimeng, seghleghqellequsi ellngitnunllu Christ-amunllu." )
( B07___08_1CorinthiansESSWYIN1DA_00023 "Enkaam neghellemkun aghqutqegkameng seghleghqesnayukamkun ugpeqaalgutka, allamengllu neghnaanghitunga sameng tamaaken." )
