( B03___02_Luke________ESSWYIN1DA_00001 "Kingunganeng John-em allgellghan, tamaani pilleghni Rome-em Umiilegpigaan Augustus-em, qelqaa yuuk qamagtengngwaaghluku, aatghit igaqestesaghtiisqelluki igalghutmikun." )
( B03___02_Luke________ESSWYIN1DA_00002 "Tawaten pistekii kesnaluki yuget uglaghtalangit igleghutkaminilnguut nunani." )
( B03___02_Luke________ESSWYIN1DA_00003 "Taana sivulighpigaalghii yugmeng kestilleq, Quirinius governor-kengnguluku Syria-m." )
( B03___02_Luke________ESSWYIN1DA_00004 "Qamagtengngwaaghluteng yuget ellmeng katam allgeghvigmeggnun aglaghtuutkat ateteng igaqesqelluki." )
( B03___02_Luke________ESSWYIN1DA_00005 "Nazareth-meng, Galilee-melngughmeng, Joseph-llu aghulaqegkaq Bethlehem-emun, Judea-melngughmun, umiilgem David-em allgeghviganun." )
( B03___02_Luke________ESSWYIN1DA_00006 "Tamaavek pikaalghii qayughllak kingunqegkanga David-em." )
( B03___02_Luke________ESSWYIN1DA_00007 "Joseph-em ateni igaqestesaghtuqaa, nuliighqani Mary kelqelluku, aqsaliighlluni ayuqelghii." )
( B03___02_Luke________ESSWYIN1DA_00008 "Tamaansimalukek ighniyaghqaaghtekaq." )
( B03___02_Luke________ESSWYIN1DA_00009 "Aantekaa ighneqsuwhaani, enkaam qiipaghaghqun yuungiilluku, aghsukaa neghqusitagnekun, qayughllak nekaghqiilnguuk aqelqalghutami." )
( B03___02_Luke________ESSWYIN1DA_00010 "Unugmi tawani, nunivagmi penniighniightet aflengakingulghiit penniighmeggneng." )
( B03___02_Luke________ESSWYIN1DA_00011 "Atanghem yaqulgan aliighvikegkii, nighughqellghanllu Atanghem kukegtekii, enkaam alingruughuteghllakat." )
( B03___02_Luke________ESSWYIN1DA_00012 "Yaqulgem pikii, “Alingegpenasi nagataghtek, pinilghiimeng ungipameng tagitaqamsi quyanapiglleghhiimeng yugnun tamaghhaanun." )
( B03___02_Luke________ESSWYIN1DA_00013 "Aghneghmi whani elpesinun allgeghaquq Yugulighista, neghllagani David-em, Christ-anguuq Ataneq." )
( B03___02_Luke________ESSWYIN1DA_00014 "Whaten liisimakelleqaghsi;" )
( B03___02_Luke________ESSWYIN1DA_00015 "esghaghlleqaghsi taghnughhaq qiipaghaghqun yuungiilluni, aghsugngaaq neghqusitagnekun.” Nuuskagan ilatqaghtaatkat yaqulegmun qilagem pilluwaghtelghuteghllagi yaqulelghutet, usuqegkaat Kiyaghneq, pikat, “Usuqnaghhalek Kiyaghneghmun, qilagem uusqalleghpigaanilngughmun, nekeggmellelgulitlu nunamelnguut efquqegkii!” Yaqulget mayughtuusata qilagmun, penniighniightet ellmeggneng pikat, “Bethlehem-emun esghaghyaghtuulteggu taghnughhaq allgelghii, Atanghem liisimakestekanga whangkunnun.” Enkaam aglaragkiighluteng esghaqiit Mary-nkut, Joseph-enkut, taghnughhaqlu aghsugngalghii neghqusitagni." )
