( B01___25_Matthew_____ESSWYIN1DA_00001 "“Tawani pilleghmi Ataneghpagullgha Qilagem uspusaghqaaguq qulaghyagnun aghnaghaghnun kelqelluki kenelghutateng paayghilghiit nulightughnaqelghiimeng." )
( B01___25_Matthew_____ESSWYIN1DA_00002 "Tallimat nalluuqat tallimat peghqinelghiit." )
( B01___25_Matthew_____ESSWYIN1DA_00003 "Nalluuqat kelqegkiit kenelghutateng uqughqangunaki, iwernga peghqinelghiit kelqegkiit kenelghutateng uqughqalighluki." )
( B01___25_Matthew_____ESSWYIN1DA_00004 "Nulightughnaqelghii muluuqaq, qenwat aghnaghaat qavaghnikat enkaam qavatghutkat. “Unugem qukaani kina akilghuukaq whaten, ‘Uka tagiiquq nulightughyaghqaq!" )
( B01___25_Matthew_____ESSWYIN1DA_00005 "Aanlusi payeghteggu!’ Aghnaghaat taghtughaghtaalluteng kenelghutateng kenghit nallghusaqiit." )
( B01___25_Matthew_____ESSWYIN1DA_00006 "Taagken nalluuqat pikat peghqinelghiinun, ‘Uqughqalitaghtikut, kenelghutaput qaamnaqut.’ Peghqinellghita pikiit, ‘Seghleghhalek tamaghhamnnun uqughqapagitukut, akilpegaghtenun tukfighiyaghtughtek.’ Enkaam nalluuqat uqughqangyaghtuutkat." )
( B01___25_Matthew_____ESSWYIN1DA_00007 "Aviisimaluki nulightughnaqelghii kaatkaq." )
( B01___25_Matthew_____ESSWYIN1DA_00008 "Taakut yataaghqengngalghiit itelgusiqaat nengughutem neqenghaghqellghanun, enkaam amik uumkaat. “Kingunganeng nalluuqat aghnaghaat kaalluteng, akilghuukat, ‘Ataneq, Ataneq!" )
( B01___25_Matthew_____ESSWYIN1DA_00009 "Qelpeghutaghtikut!’ Iwernga nulightughnaqelghiim kiimsiqii, ‘Ipa ungipaatamsi, nallukamsi kinkungutsi.’” Jesus-em ungipaghaatni taaqniqaa whaten, “Enkaangam kelengatek, qayughllak nallukaghsi natungutanga aghneq nalighmeng natungutanga aflu Ighneghan Yugem tagilleghqaa. “Ataneghpagullgha Qilagem uspusaghqaaguq whavek ungipaghaatmun:" ) ** BAD TRANSCRIPTION **
( B01___25_Matthew_____ESSWYIN1DA_00010 "Taawanguq yuuk igleghanaqelghii navek uyavanun." )
( B01___25_Matthew_____ESSWYIN1DA_00011 "Tuqluqii qepghaghteni aviilleghmini aflengakistenguluki saghyaminun." )
( B01___25_Matthew_____ESSWYIN1DA_00012 "Ataasimun 5,000 manit tuunegkii, ilanganun 2,000, kingulighmun 1,000." )
( B01___25_Matthew_____ESSWYIN1DA_00013 "Tamaghhiita tunquqii pillegtulngistun." )
( B01___25_Matthew_____ESSWYIN1DA_00014 "Taagken aghulaqegkaq." )
( B01___25_Matthew_____ESSWYIN1DA_00015 "Yuuk taana 5,000-nengegkaq, tawaninginaq aghulaqluni akiksaghqameng tukfightuqaq." )
( B01___25_Matthew_____ESSWYIN1DA_00016 "Enkaam alla 5,000 allgeghtekaa." )
( B01___25_Matthew_____ESSWYIN1DA_00017 "Taanallu 2,000-nengegkaq, allgeghutkaq alla 2,000-meng." )
( B01___25_Matthew_____ESSWYIN1DA_00018 "Iwernga taana 1,000-nengegkaq aanluni laagulluki iiqii umiilegmi maningi. “Muluughllagluni qepghaghtet umiilgat uteghnighyami ungipaghsuqii samatangi manini. 5,000-nengegkam esnevaghluni pikaa, ‘Umiilemni, tagivaqaqaten 5,000 manit." )
( B01___25_Matthew_____ESSWYIN1DA_00019 "Taawa alla 5,000 allgeghsimaaqaa.’ Umiilgan pikaa, ‘Seghleghhalek itagnapigtuten, pinightuten ataasiighmelnguq qepghaghta!" )
( B01___25_Matthew_____ESSWYIN1DA_00020 "Ataasiighmetkaategpeneng palaghhaghnun aflengakistengughtesnaqamken uglalghiinun." )
( B01___25_Matthew_____ESSWYIN1DA_00021 "Iitghi quyalgusighyaghtughnga!’ Taagken 2,000-nengegkam esnevaghluni pikaa, ‘Umiilemni, tagivaqaqaten 2,000 manit." )
( B01___25_Matthew_____ESSWYIN1DA_00022 "Taawa alla 2,000 allgeghsimaaqa.’ Umiilgan pikaa, ‘Seghleghhalek itagnapigtuten, pinightuten ataasiighmelnguq qepghaghta!" )
( B01___25_Matthew_____ESSWYIN1DA_00023 "Ataasiighmetkaategpeneng palaghhaghnun aflengakistengughtesnaqamken uglalghiinun." )
( B01___25_Matthew_____ESSWYIN1DA_00024 "Iitghi quyalgusighyaghtughnga!’ Taagken 1,000-nengegkam esnevaghluni pikaa, ‘Umiilemni, liisimakamken elpek aaghsaghqaanghituten." )
( B01___25_Matthew_____ESSWYIN1DA_00025 "Unataghaquten piitesighaqaqenghilkegpeneng." )
( B01___25_Matthew_____ESSWYIN1DA_00026 "Qerngughtaqaten piitkat piitutngit ifkaghquqaqenghilketeng." )
( B01___25_Matthew_____ESSWYIN1DA_00027 "Enkaam alinglunga laagulluki maniten iiqaqanka." )
( B01___25_Matthew_____ESSWYIN1DA_00028 "Ang, taawa elpek pin.’ Iwernga umiilgan pikaa, ‘Uyuq seghleq, ighsanitalghii qepghaghta!" )
( B01___25_Matthew_____ESSWYIN1DA_00029 "Elpek piighpenga unataghaqnilunga piitesighaqaqenghilkemneng, qerngughtiiqnilungallu piitkaneng piitutngit ifkaghquqaqenghilkemneng." )
( B01___25_Matthew_____ESSWYIN1DA_00030 "Sangan'ngam manika kanaghhnanighsigu bank-amun?" )
( B01___25_Matthew_____ESSWYIN1DA_00031 "Tawaten pikaqsaquvgu, uteghnillemni veghhnayaghaqa allgeghnelighluku.’ Taagken umiilgem qepghaghteni pikii, ‘Tuguluku 1,000 maninga, tuuniteggu taamun 10,000-nelegmun." )
( B01___25_Matthew_____ESSWYIN1DA_00032 "Tamaakut pilget tuunataghaghyaghqaagut enkaam siiptiillequt." )
( B01___25_Matthew_____ESSWYIN1DA_00033 "Iwernga taana avangilnguq pillgaayaghngaan iqisaghqaqiit ellnganeng.’ Taagken umiilgem pikii, ‘Aanesteggu taana satngunghilnguq qepghaghta qagavek mamlegllagmun." )
( B01___25_Matthew_____ESSWYIN1DA_00034 "Tawaani yuget qiyaaghwaghllagllequt, ggutetengllu terqitaagtaamiita.’ “Ighnegha Yugem tagikumi nighughqelleghmikun, yaqulegtuumaghllagmi, taagken aqumellequq nighughqengngalghiignekun aqumutagmikun." ) ** BAD TRANSCRIPTION ** 
( B01___25_Matthew_____ESSWYIN1DA_00035 "Sivungakun qerngughutesleqiit qamagtengngwaaghluki nunam yugi." )
( B01___25_Matthew_____ESSWYIN1DA_00036 "Taagken avughlleqii, katam penniighniightem avullghatun penniighet goat-neng." )
( B01___25_Matthew_____ESSWYIN1DA_00037 "Penniighet aghenqigneghminitesleqii, goat-et saghumigneghmini." )
( B01___25_Matthew_____ESSWYIN1DA_00038 "Taagken Umiilgem aghenqigneghminilnguut pilleqii, ‘Tagitek, Atama quyastekiitni, piliiteggu Ataneghpagulleq yataaghqegkaq elpesinun ima nuna ulimaaqngan." )
( B01___25_Matthew_____ESSWYIN1DA_00039 "Iyatiqngulunga neghqegkaqaghpesinga;" )
( B01___25_Matthew_____ESSWYIN1DA_00040 "meqsugulunga meghsikaqaghpesinga;" )
( B01___25_Matthew_____ESSWYIN1DA_00041 "allaneghtaalunga upughatkaqaghpesinga." )
( B01___25_Matthew_____ESSWYIN1DA_00042 "Amsikaghmellunga aasightuqaqaghpesinga, qinuyugulunga laalighfikegkaqaghpesinga, anusimingllaghaalunga esghaghyaghtuqaqaghpesinga.’ Taagken elqughutngalghiit pilleqaat, ‘Ataneq, qavngaq iyatiqnguluten neghesiken, nalighmeng meqsuguluten meghsiziken?" )
( B01___25_Matthew_____ESSWYIN1DA_00043 "Qavngaq allaneghtaaluten upughasiken, nalighmeng amsikaghmelluten aasightughsiken?" )
( B01___25_Matthew_____ESSWYIN1DA_00044 "Qavngaq qinuyuguluten, nalighmeng anusimingllaghvigmelluten laalighfiksiken?’ Umiilgem kiimsighlleqii, ‘Ipapestaaq ungipaatamsi, sangwaa alngunak pikaghsi ukalighpigaghnun anglegutemnun, whangamnun piiqasi!’ “Taagken Umiilgem saghumigneghminilnguut pilleqii, ‘Elpesinguut Kiyaghneghem aghyuughyaghqii." )
( B01___25_Matthew_____ESSWYIN1DA_00045 "Awiitek whangamneng, aglaghtek kenlengilnguugnun kenghegnun Kiyaghneghem yataaghqegkaanun Tughneghaghmunllu, yaqulganunllu!" )
( B01___25_Matthew_____ESSWYIN1DA_00046 "Iyatiqngulunga neghestellghitaghpesinga, meqsugulunga meghsillghitaghpesinga, allaneghtaalunga upughatellghitaghpesinga, amsikaghmellunga aasightuumangitaghpesinga." )
