( B06___15_Romans______ESSWYIN1DA_00001 "Whangkuta ugpeqilleghtuqani kayusiisaghqaqaput ugpeqilleghqestaaghhaat seghleliinghata." )
( B06___15_Romans______ESSWYIN1DA_00002 "Efqughsaghqaanghitukut whangkunneng." )
( B06___15_Romans______ESSWYIN1DA_00003 "Itupill, tamaghhaamta efqughhnaqelteggu ugpeqaalgutfut ellngan katam pinighqelleghqaanun, ugpeqilleghtughtesqelluku." )
( B06___15_Romans______ESSWYIN1DA_00004 "Talwa Christ-a efqughsimangituq ellmineng katam." )
( B06___15_Romans______ESSWYIN1DA_00005 "Yeghlegi igaqegkaaguq Akuzitni Igaqegkani, “Yuget seghlequulghiit elpeneng, seghlequullghit tekitaqut whangamkun.” Sivunghani Akuzitet Igaqegkat igaqegkaagut apeghtughnaluta." )
( B06___15_Romans______ESSWYIN1DA_00006 "Nuqenneghtustiinkut, kayemiinkutlu sighimallengnayukamta." )
( B06___15_Romans______ESSWYIN1DA_00007 "Nuqenneghtullghenkuk, kayemellghenkuk Kiyaghneghtaaguk." )
( B06___15_Romans______ESSWYIN1DA_00008 "Ellngan kiyaghteslisi itagnaqullusi katam Christ Jesus-em pillghatun." )
( B06___15_Romans______ESSWYIN1DA_00009 "Taagken qamagllusi qerngaghpesi ataasistun usuqelleqaghsi Kiyaghneq, Atanga Atanemta Jesus Christ-am." )
( B06___15_Romans______ESSWYIN1DA_00010 "Tamaaken apalluqluku tugukliitullusi katam Christ-am tugukliqayugukangisi elpesi." )
( B06___15_Romans______ESSWYIN1DA_00011 "Tawaten pikufsi yuget usuqelleqaat Kiyaghneq." )
( B06___15_Romans______ESSWYIN1DA_00012 "Amenqun Christ-a qepghaghtengughtekaalghii Jews-enun liigikesqelluki Kiyaghneq iiwleng ipapiiquq." )
( B06___15_Romans______ESSWYIN1DA_00013 "Tamaaken apalluqluku Jews-et liisimakngwaaghaat Kiyaghneghem piyaghqaqii akequsaqegkani sivunghitnun." )
( B06___15_Romans______ESSWYIN1DA_00014 "Christ-a tagikaalghiillu Gentile-enun usuqesqelluku Kiyaghneq nangllegtallghanun." )
( B06___15_Romans______ESSWYIN1DA_00015 "Igaqngaaq Akuzitni Igaqegkani, “Enkaangam usuqelleqamken akulngitni Gentile-et, ilagaghllequngallu usuqilleghmeng ateghpenun.” Akuzitni Igaqegkani igaqngaaqlu whaten, “Gentile-eni, quyatek maligullusi Kiyaghneghem yugitnun!” Alla Akuzitni Igaqegkani igaqngaaq, “Usuqiteggu Ataneq, qamagllusi Gentile-eni;" )
( B06___15_Romans______ESSWYIN1DA_00016 "usuqiteggu, qamagllusi yugni!” Isaiah pikaaguq, “Kingungha Jesse-m tagillequq igleghunnaluki Gentile-et, enkaam ellngakun sighimallequt.” Kiyaghneghuuq sighimastilghii." )
( B06___15_Romans______ESSWYIN1DA_00017 "Imighlisi quyalleghllagmengllu nekeggmelleghmengllu ugpeqelleghpesigun ellnga." )
( B06___15_Romans______ESSWYIN1DA_00018 "Taagken sighimallengataghaghllequsi aghtughyaghqaanghillghakun Agleghnalghiim Taghnegham." )
( B06___15_Romans______ESSWYIN1DA_00019 "Ugpeqaalgutemni, liisimakngwaaghamsi piniipigtusi yugni." )
( B06___15_Romans______ESSWYIN1DA_00020 "Liisimakaqallu liigikngwaaghluki ayuqasi apeghtuusat Kiyaghneghmeng ayuqelghiit, enkaam apeghtuusaqlegwaasi ilangitnun." )
( B06___15_Romans______ESSWYIN1DA_00021 "Iwernga tetullngunanga latakaqamsi sameng ilangitneng neqangughhnalusi tamaaken." )
( B06___15_Romans______ESSWYIN1DA_00022 "Tawaten lataanga qayughllak Kiyaghneghem tunusightughaanga qepghaghtengulunga Christ Jesus-mun Gentile-enun." )
( B06___15_Romans______ESSWYIN1DA_00023 "Priest-etun ayuqaqunga ungipaqinemni Pinilghiineng Ungipaaneng Kiyaghneghem Gentile-enun." )
( B06___15_Romans______ESSWYIN1DA_00024 "Tawaten ungipaqiiqunga ellngit tunusatun ayuqesqelluki tuguklighyugnalghii Kiyaghneghmun." )
( B06___15_Romans______ESSWYIN1DA_00025 "Agleghnalghiim Taghnegham agleghnaghtestaa tunusaq." )
( B06___15_Romans______ESSWYIN1DA_00026 "Enkaam qukaayugtaqunga qepghaqamneng Kiyaghneghmun Christ Jesus-kun." )
( B06___15_Romans______ESSWYIN1DA_00027 "Akuzitkesaghqaqanka Christ-am apeghiiqaghhiinii whangamkun." )
( B06___15_Romans______ESSWYIN1DA_00028 "Ellnganguuq Gentile-eneng qaatkutestilghii Kiyaghneghmun ungipaqillemkunllu qepghaqamkunllu." )
( B06___15_Romans______ESSWYIN1DA_00029 "Tawaten pikaaguq aghtughyaghqaanghillghakun allaaghlluwhaghtillghet, aghtughyaghqaanghillghakunllu Agleghnalghiim Taghnegham." )
( B06___15_Romans______ESSWYIN1DA_00030 "Ungipaqngwaaqaqanka Pinilghiit Ungipat Christ-ameng ayuqelghiit tamaghhaani Jerusalem-emeng taagaverugllak Illyricum-emun." )
( B06___15_Romans______ESSWYIN1DA_00031 "Iiwleng piyukelqesaghaqa ungipaqnaluki Pinilghiit Ungipat nunani nagaquusigalngughni Christ-ameng." )
( B06___15_Romans______ESSWYIN1DA_00032 "Tawaten pikaagunga qayughllak nekeftiyugunghilnguunga tunemakun ilangan yugem piinliqaakun." )
( B06___15_Romans______ESSWYIN1DA_00033 "Katam Akuzitni Igaqegkani igaqngalghii whaten, “Tamaakut salin ungipaasigalnguut ellnganeng, esghaghlleqaat, salinllu nagaquusigalnguut ellnganeng, liigikelleqaat.” Tamaaken apalluqluku uglaghngaan elpesinun pipagningitaqunga qayughllak ilangitni nunani ungipaqiiqelghiinga." ) ** BAD TRANSCRIPTION **
( B06___15_Romans______ESSWYIN1DA_00034 "Iwernga maaten apeghiighaqa qepghaqaqa maani." )
