( B06___02_Romans______ESSWYIN1DA_00001 "Tamaaken apalluqluku nanqigtikuvek yugneng anagniilqavigituten." )
( B06___02_Romans______ESSWYIN1DA_00002 "Nanqiggneghpeki, elpeneng nanqigtaquten aghyuughyaghqaaluten qayughllak elpeklu ellngistun piiqelghiiten." )
( B06___02_Romans______ESSWYIN1DA_00003 "Kiyaghneq nanqigtiiquq yugneng seghlepestaatun pilghiineng, liisimakaghputlu nanqigtillghi elqughutngaat." )
( B06___02_Romans______ESSWYIN1DA_00004 "Iwernga nanqigtaqaten anaggullghiit, naqamllu elpek katam piiqaten tamaakut ataasit anaggutellghet." )
( B06___02_Romans______ESSWYIN1DA_00005 "Enkaam sumeghpenii anagyaghqaaniluku piziguu Kiyaghneghem nanqigtillgha?" )
( B06___02_Romans______ESSWYIN1DA_00006 "Liigikenghisiguu nangllegtaghtulanga Kiyaghneghem?" )
( B06___02_Romans______ESSWYIN1DA_00007 "Aghyuughaghsigalkangaten tawaninginaq qayughllak nuqetutaqegkangaten." )
( B06___02_Romans______ESSWYIN1DA_00008 "Sumeghpenii-i taakut satngunghitaat?" )
( B06___02_Romans______ESSWYIN1DA_00009 "Liisimakenghisiguu Kiyaghneghem nangllekaqegkangaten qayughllak avuteghqesqesukangaten?" )
( B06___02_Romans______ESSWYIN1DA_00010 "Iwernga elpek aleghquneghlluguuten, pineghlluguuten;" )
( B06___02_Romans______ESSWYIN1DA_00011 "tamaaken apalluqluku avuteghqesugigatuten." )
( B06___02_Romans______ESSWYIN1DA_00012 "Enkaangaam elpek katam ulimangwaan aghyuullengelleghqan seghleghataghaaluku Nanqigtillghem Aghneghani." )
( B06___02_Romans______ESSWYIN1DA_00013 "Tawani Aghneghmi Kiyaghneghem aliighlleqaak sakraallenillu, elqughutngalghiillu nanqigtilleni." )
( B06___02_Romans______ESSWYIN1DA_00014 "Nanqiglleqii tamaghhiita yuget apeghiighutellghistun." )
( B06___02_Romans______ESSWYIN1DA_00015 "Ilangi yuget pinitun pimanginaghaqut qayughllak Kiyaghneghmeng allgeghsukangit usuqelleq, quulvalleq, yugusiqlu tuquyaghqaanghilnguq." )
( B06___02_Romans______ESSWYIN1DA_00016 "Enkaam Kiyaghneghem kenlengilngughmeng unguvallelilleqii." )
( B06___02_Romans______ESSWYIN1DA_00017 "Iwernga ilangi yuget ellnginaayugneghuut." )
( B06___02_Romans______ESSWYIN1DA_00018 "Ugpeqsugigataat ipapilleq seghlepestaatun pinaluteng." )
( B06___02_Romans______ESSWYIN1DA_00019 "Enkaam Kiyaghneghem sakrituteghllagluki, aghyuughllaglleqii." )
( B06___02_Romans______ESSWYIN1DA_00020 "Qamagtengngwaaghluni nunamelnguq yuuk, Jews-a nalighmeng Gentile-a, seghlepestaatun pikaq, Kiyaghneghem aghyuughlleqaa seghleliighmengllu ikfiqelleghmengllu." )
( B06___02_Romans______ESSWYIN1DA_00021 "Iwernga qamagtengngwaaghluni yuuk, Jews-a nalighmeng Gentile-a, pinitun pikaq, Kiyaghneghem usuqelleqaa, quulvaghlleqaa, nekeggmellelilleqaallu." )
( B06___02_Romans______ESSWYIN1DA_00022 "Taniillngunaki Kiyaghneghem nanqiglleqii qamagtengngwaaghluki yuget." )
( B06___02_Romans______ESSWYIN1DA_00023 "Gentile-et allgeghtellghitiit Liilightuusat Kiyaghneghem tuunegkii Moses-mun." )
( B06___02_Romans______ESSWYIN1DA_00024 "Enkaam seghleghqelghiit nallukluki Liilightuusat, tuqukata Kiyaghneghem nanqiggnaanghitii Liilightuusatgun." )
( B06___02_Romans______ESSWYIN1DA_00025 "Jews-et Liilightuusalguut, enkaam seghleghqegkata Kiyaghneghem nanqiglleqii Liilightuusatgun." )
( B06___02_Romans______ESSWYIN1DA_00026 "Tamaakut nagataghesnalghiit Liilightuusaminun, Kiyaghneghem nallghusiigatii elqughutngalleghminun." )
( B06___02_Romans______ESSWYIN1DA_00027 "Iwernga qaatkullghiit Liilightuusaminun nallghughqaqii elqughutngalleghminun." )
( B06___02_Romans______ESSWYIN1DA_00028 "Gentile-et allgeghtellghitiit Kiyaghneghem Liilightuusii." )
( B06___02_Romans______ESSWYIN1DA_00029 "Iwernga qaatkenneghmegteki taakut Liilightuusat, qaatkutellghita Liilightuusalgestun ayuqestiit ilumegteggun, allgeghtekaqenghiteghngaaghmegteki." )
( B06___02_Romans______ESSWYIN1DA_00030 "Qaatkutellghita yugnun liigikestiit ilumegteggun liisimakiit Liilightuusat qelghusiit." )
( B06___02_Romans______ESSWYIN1DA_00031 "Sumeghtaghallghitallu liisimakestiit Liilightuusat ilungitnitulangi, qayughllak sumeghtaghallghita ilangakun anaggunniiqiit nalighmeng ilangakun itagnaghniiqiit." )
( B06___02_Romans______ESSWYIN1DA_00032 "Nanqigtillghem Aghneghani, Kiyaghneghem nanqiglleqii yuget aksaqegkiit Christ Jesus-kun." )
( B06___02_Romans______ESSWYIN1DA_00033 "Aapghaqaqa taana ungipaqnemki Pinilghiit Ungipat." )
( B06___02_Romans______ESSWYIN1DA_00034 "Maaten'ngam latayuganka Jews-et." )
( B06___02_Romans______ESSWYIN1DA_00035 "Jew-ngukuvek, neghyukaten Liilightuusat Kiyaghneghem tuunegkaqii yugpenun." )
( B06___02_Romans______ESSWYIN1DA_00036 "Qukaayugtutenllu Kiyaghneghmun pikniluten." )
( B06___02_Romans______ESSWYIN1DA_00037 "Liilightuusatgun liisimakan sangwaa Kiyaghneghem sasqesullgha elpenun, natenllu nakmiksaghqaatanga sangwaa elqughutngalghii." )
( B06___02_Romans______ESSWYIN1DA_00038 "Enkaam sumeghpeni maghyaghqughtenguniiquten ayaakanun, nighuguniiqutenllu mamlegmelngughnun." )
( B06___02_Romans______ESSWYIN1DA_00039 "Sumeghpeni nallghusaghtenguniiquten nalluuqanun, apeghtughistenguniiqutengllu taghnughhaghnun." )
( B06___02_Romans______ESSWYIN1DA_00040 "Liilightuusalgutegpeneng, sumeghpeni liisimakniluku sangwaa tamaghhaan piiqan, qamagllukullu ipapilleq." )
( B06___02_Romans______ESSWYIN1DA_00041 "Apeghtughaqaten ilaten, sangan elpeneng apeghtiigasin?" )
( B06___02_Romans______ESSWYIN1DA_00042 "Ungipaqiiquten, “Teglegpenang,” elpaa-ak, teglekiigasiin?" )
( B06___02_Romans______ESSWYIN1DA_00043 "Piiquten, “Gelgaghniighpenang,” elpaak, gelgaghniiqiigasiin?" )
( B06___02_Romans______ESSWYIN1DA_00044 "Ugumikepigtaten kiyaghnengllaqat, elpaak, tugunniiqiigasiin temple-ngitneng?" )
( B06___02_Romans______ESSWYIN1DA_00045 "Qukaayugtaquten qayughllak Kiyaghneghem Liilightuusani tuunegkaqii yugpenun." )
( B06___02_Romans______ESSWYIN1DA_00046 "Iwernga qaatkenghinneghpeki Liilightuusat quulviigatan Kiyaghneq." )
( B06___02_Romans______ESSWYIN1DA_00047 "Akuzitni Igaqegkani igaqngaaq, “Apalluqlusi elpesi Jews-eni, Gentile-et sanguughtaqaat Kiyaghneghem aatgha.” Qaatkengngukufki Kiyaghneghem Liilightuusii circumcise-ellghen pinightuq." )
( B06___02_Romans______ESSWYIN1DA_00048 "Iwernga qaatkenghilkufki Liilightuusat circumcise-ellghilngughestun ayuquten." )
( B06___02_Romans______ESSWYIN1DA_00049 "Enkaam quyastellengnaanghituten Kiyaghneghem akequsaaneng." )
( B06___02_Romans______ESSWYIN1DA_00050 "Gentile-a circumcise-ellghilnguq qaatkullghii qelghusiitnun Liilightuusat, Kiyaghneghem tuguklighlleqaa nikimqun circumcise-ekaaluku." )
( B06___02_Romans______ESSWYIN1DA_00051 "Elpesi Jews-eni Liilightuusalguusi igaqngalghiineng, circumcise-ekaagusillu, taawanginaq qaatkigatasi Liilightuusat." )
( B06___02_Romans______ESSWYIN1DA_00052 "Iwernga Gentile-et circumcise-ellghilnguut, qaatkaqiit Liilightuusat." )
( B06___02_Romans______ESSWYIN1DA_00053 "Enkaam qaatkutellghitgun Kiyaghneghem nanqiglleqiisi aghyuughyaghqaalusi." )
( B06___02_Romans______ESSWYIN1DA_00054 "Circumcise-enginaghluku yugem yugusii Jew-pigughtesnaanghitaa." )
( B06___02_Romans______ESSWYIN1DA_00055 "Circumcise-ellepiik pingigatuq yugusim qaaynginaakun." )
( B06___02_Romans______ESSWYIN1DA_00056 "Itupill, yuuk Jew-piiguuq Jew-ngukumi ilumikun." )
( B06___02_Romans______ESSWYIN1DA_00057 "Ighsaqghwa circumcise-ekaaguq Agleghnalghiignekun Taghneghagnekun, nakaan igaqegkatgun Liilightuusatgun." )
( B06___02_Romans______ESSWYIN1DA_00058 "Enkaam Kiyaghneghmeng usuqellengellequq, nakaan yugneng." )
