( B06___14_Romans______ESSWYIN1DA_00001 "Upughateggu yuuk ugpeqilleghqestaaghhaq akulegpesinilnguq." )
( B06___14_Romans______ESSWYIN1DA_00002 "Aaghtiiraaghusiqegpenaan sangwaa upeqegkaa elqughutngatanga nalighmeng anaggutngatanga." )
( B06___14_Romans______ESSWYIN1DA_00003 "Ataasim yugem ugpeqaa neghyaghqaaniluni alngunak neqmeng." )
( B06___14_Romans______ESSWYIN1DA_00004 "Iwernga yuuk ugpelleghqestaaghhaq neghaquq nunivagseghaghhiinaghmeng." )
( B06___14_Romans______ESSWYIN1DA_00005 "Yugem neghegkayugem alngunak neqmeng, siivakligu yuuk neqayuk nunivagseghaghhiinaghmeng." )
( B06___14_Romans______ESSWYIN1DA_00006 "Yugem neghegkayugem nunivagseghaghhiinaghmeng, nanqiggneghilligu yuuk neqayuk alngunak neqmeng, qayughllak Kiyaghneghem tugukliimaa." )
( B06___14_Romans______ESSWYIN1DA_00007 "Kinanguniluten piiqsin nanqigtilghii kitum qepghaghtenganeng?" )
( B06___14_Romans______ESSWYIN1DA_00008 "Qepghaghtem piliitistenginaan nanqiglleqaa pinitun pimatanga nalighmeng seghletun pimatanga." )
( B06___14_Romans______ESSWYIN1DA_00009 "Atanghem qepghaghtenga pinitun pillequq qayughllak Atanghem kayusighyaqlegukanga pinitun pisqelluku." )
( B06___14_Romans______ESSWYIN1DA_00010 "Yugem ugpeqaa ataasiq aghneq megnunaghataghaghniluku ilangitneng aghneghneng." )
( B06___14_Romans______ESSWYIN1DA_00011 "Ilangan yugem ugpeqii qamaglluteng aghneghet tawatelkunniluki." )
( B06___14_Romans______ESSWYIN1DA_00012 "Tamaghhaghmi yugem umyugagni ataasiightengngwaaghlikek." )
( B06___14_Romans______ESSWYIN1DA_00013 "Kitum alngunak ugpeqegkumigu megnunaghluku aghneq tawaten piiquq quulvaghnaluku Ataneq." )
( B06___14_Romans______ESSWYIN1DA_00014 "Kitum alngunak neghegkumigu alngunak neqa tawaten piiquq quulvaghnaluku Ataneq, qayughllak iyamsiqayugvikaqegkanga Kiyaghneq neqmeng." )
( B06___14_Romans______ESSWYIN1DA_00015 "Kitum alngunak neghyunghilkumiki ilangi neqet tawaten piiquq quulvaghnaluku Ataneq, iyamsiqayugvikaqegkangallu Kiyaghneq." )
( B06___14_Romans______ESSWYIN1DA_00016 "Unguvangigatukut whangkunnun, tuqungigatukutlu whangkunnun." )
( B06___14_Romans______ESSWYIN1DA_00017 "Unguvakumta, Ataneghmun unguvanguukut." )
( B06___14_Romans______ESSWYIN1DA_00018 "Tuqumakumta, Ataneghmun tuqullequkut." )
( B06___14_Romans______ESSWYIN1DA_00019 "Enkaam unguvayaghngaamta nalighmeng tuquyaghngaamta Atanghem pikiinkut." )
( B06___14_Romans______ESSWYIN1DA_00020 "Christ-a tuquluni, unguvaghtekaaguq Atanghunaluni unguvalghiinunllu tuqukanunllu." )
( B06___14_Romans______ESSWYIN1DA_00021 "Elpesi, sangan nanqigtaqesteki ugpeqaalgutesi?" )
( B06___14_Romans______ESSWYIN1DA_00022 "Sanganllu siivakigasteki ugpeqaalgutesi?" )
( B06___14_Romans______ESSWYIN1DA_00023 "Neqamikluku, qamaglluta nekevyaghqaagukut sivungakun Kiyaghneghem, ellnganun nanqigtesqelluta." )
( B06___14_Romans______ESSWYIN1DA_00024 "Akuzitni Igaqegkani igaqngaaq, “Ataneq piiq, qayughllak whanga unguvalghiinga Kiyaghneq, tamaghhaghmi yuuk segesqughquullequq whangamnun, tamaghhaghmillu yugem usuqelleqaa Kiyaghneq.” Enkaam qamaglluta Kiyaghneghmun apeghyaghqaqaghput salleghput, sanganllu tawaten pimatfut." )
( B06___14_Romans______ESSWYIN1DA_00025 "Enkaangam taaqelta nanqigtunneghmeng." )
( B06___14_Romans______ESSWYIN1DA_00026 "Yeghlegi, umyugaput ataasiightelteki ugpeqaalgutfut naagtestefqaan nalighmeng seghleghqestegpenaan pisteggu." )
( B06___14_Romans______ESSWYIN1DA_00027 "Ataneghqun Jesus-kun liisimakngwaaghaqa avangituq iinghutkameng neqmeng." )
( B06___14_Romans______ESSWYIN1DA_00028 "Iwernga yugem ugpeqegkumigu sangwaa iinghutkaaluku, taawa ellngani iinghutkaaguq." )
( B06___14_Romans______ESSWYIN1DA_00029 "Ugpeqaalguten uniighmiqumakan sameng neghegkaghpeneng, taawa piniqnaniimaan." )
( B06___14_Romans______ESSWYIN1DA_00030 "Neghegkaghpenun naafqestegpenaan ugpeqillgha Christ-am tuqumatkegkaa." )
( B06___14_Romans______ESSWYIN1DA_00031 "Ugpeqegkan pinightuq;" )
( B06___14_Romans______ESSWYIN1DA_00032 "akuzitkestegpenaan seghleghuluku." )
( B06___14_Romans______ESSWYIN1DA_00033 "Qayughllak Kiyaghneghem Ataneghpagullghani sangwaat neghegkaputlu meghegkaputlu megnunanghitut." )
( B06___14_Romans______ESSWYIN1DA_00034 "Ukut megnunaghtut:" )
( B06___14_Romans______ESSWYIN1DA_00035 "elqughutngalleq, nekeggmelleq, quyalleqlu;" )
( B06___14_Romans______ESSWYIN1DA_00036 "taakut Agleghnalghiigneng Taghneghagneng pinguut." )
( B06___14_Romans______ESSWYIN1DA_00037 "Taakut atuqluki qepghaatilghiim Christ-amun, efqughlleqaa Kiyaghneq, itagnaqelleqaatlu yuget." )
( B06___14_Romans______ESSWYIN1DA_00038 "Enkaam atuulteggu nekeggmellengestiyaghqaq, kayemututeltallu ugpelleghtughtaghaghnaluta." )
( B06___14_Romans______ESSWYIN1DA_00039 "Naafqegpenaan Kiyaghneghem qepghallgha apalluqluku neqa." )
( B06___14_Romans______ESSWYIN1DA_00040 "Qamaglluni neqa neghyaghqaaguq, iwernga anaggutngaaq neghelleghqaq alngunak neqmeng seghleghqestiyaghqaq kitumeng." )
( B06___14_Romans______ESSWYIN1DA_00041 "Itagnaghyaghqaaguq kemekragtunghitelleq, wine-etunghitelleq, sangwaallu alngunak naagtestiyaghqaq ugpeqaalgutegpesinun." )
( B06___14_Romans______ESSWYIN1DA_00042 "Kiyaghneghhiinaqlu liisimaksaghqaqatek tamaakut ugpeqegkaghten." )
( B06___14_Romans______ESSWYIN1DA_00043 "Quyangaaquq yuuk atuqneghminiki ugpeqegkani elqughutnganiluki seghleghnitkegpenaki." )
( B06___14_Romans______ESSWYIN1DA_00044 "Iwernga yugem neghegkani, ugpeqegkumigu anaggutnganiluku, Kiyaghneghem nanqiglleqaa qayughllak pinghilkanga sangwaa ugpeqegkani." )
( B06___14_Romans______ESSWYIN1DA_00045 "Sangwaa alngunak ugpeqegkani anaggutnganiluku atuqumakumigu seghleghqellequq." )
