( B06___04_Romans______ESSWYIN1DA_00001 "Sameng'ngam pilleqesta Abraham-emeng, sivunemnneng whangkuta Jews-eni?" )
( B06___04_Romans______ESSWYIN1DA_00002 "Sameng liitkaawa?" )
( B06___04_Romans______ESSWYIN1DA_00003 "Kiyaghneghem nallghusaqaqngukagu elqughutngalleghminun sallghakun, sameng qukaayugusighqalgunayaghtuq." )
( B06___04_Romans______ESSWYIN1DA_00004 "Iwernga Kiyaghneghmun qukaayugutkepagningitii salleni." )
( B06___04_Romans______ESSWYIN1DA_00005 "Akuzitni Igaqegkani igaqngaaq whaten, “Abraham-em ugpeqegkaqaa Kiyaghneq enkaam ugpeqillgha apalluqluku Kiyaghneghem tugukliqaqaa elqughutngalghiinguluku.” Yuuk qepghalleghmineng akileghtuusangegkayuguuq." )
( B06___04_Romans______ESSWYIN1DA_00006 "Akileghtuusaa tunusaanghituq qayughllak ellngan allgeghtekaqaa qepghaalluku." )
( B06___04_Romans______ESSWYIN1DA_00007 "Kiyaghneghem nallghusaghnaanghitaa yuuk elqughutngalleghminun qepghaatillghakun ellminun." )
( B06___04_Romans______ESSWYIN1DA_00008 "Itupill yugem neghyuksaghqaqaa Kiyaghneq nallghusaghikayuk seghleghqesteneng elqughutngalleghminun ugpeqillghitgun." )
( B06___04_Romans______ESSWYIN1DA_00009 "Umiilgem David-em igaqegkaqaa taana ataasiq." )
( B06___04_Romans______ESSWYIN1DA_00010 "Pikaaguq yuget quyastepikaaniluki Kiyaghneghem nallghusaghaqngaki elqughutngalleghminun avelghaghluki qepghaatillghit Kiyaghneghmun. “Quyastekaagut tamaakut seghleghqellghit Kiyaghneghem seghevutkii, anaggutellghit saapegkii!" )
( B06___04_Romans______ESSWYIN1DA_00011 "Quyastekaaguq yuuk seghleghqellghi Atanghem sumeghmiknaniqangi.” Taana quyastelleq David-em akuzitkegkaa, circumcise-ekaghhiinaghnun pingwaa?" )
( B06___04_Romans______ESSWYIN1DA_00012 "Nakaa!" )
( B06___04_Romans______ESSWYIN1DA_00013 "Circumcise-ellghilngughnunllu pinguuq." )
( B06___04_Romans______ESSWYIN1DA_00014 "Akuzitni Igaqegkani igaqngaaq, “Abraham-em ugpeqegkaqaa Kiyaghneq, enkaam ugpeqillgha apalluqluku Kiyaghneghem tugukliqaqaa elqughutngaluku.” Qavngaq Kiyaghneghem tugukliqaqagu?" )
( B06___04_Romans______ESSWYIN1DA_00015 "Sivungani circumcise-ellghaan nalighmeng kingunganeng?" )
( B06___04_Romans______ESSWYIN1DA_00016 "Sivungani circumcise-ellghan, nakaan kingunganeng." )
( B06___04_Romans______ESSWYIN1DA_00017 "Tagtalmi taakwani Abraham circumcise-ekaaguq." )
( B06___04_Romans______ESSWYIN1DA_00018 "Circumcise-ellgha nalluniilkutaaguq ipapighqusiiluni Kiyaghneghem nallghusaqaqegkanga elqughutngalleghminun ugpeqillghakun." )
( B06___04_Romans______ESSWYIN1DA_00019 "Salin circumcise-ellghilluku Kiyaghneghem tugukliqaqaa elqughutngaluku." )
( B06___04_Romans______ESSWYIN1DA_00020 "Tamaaken apalluqluku Abraham atanguuq tamaghhaanun ugpeqilghiinun circumcise-ellghiteghngaata, enkaam Kiyaghneghem tugukliimii elqughutngaluki." )
( B06___04_Romans______ESSWYIN1DA_00021 "Abraham-llu atakaat circumcise-ekat." )
( B06___04_Romans______ESSWYIN1DA_00022 "Taana ipanguuq taawanginaghhaq ugpeqillelgukuyeng Abraham-etun, salin circumcise-ellghilluku." )
