( B06___10_Romans______ESSWYIN1DA_00001 "Ugpeqaalgutemni, qamagun ilumkun piyukepigtaqanka whanga katam yugenka Jews-et yugulillengesqelluki!" )
( B06___10_Romans______ESSWYIN1DA_00002 "Elngaatall Kiyaghneghmun yughaatkaqanka!" )
( B06___10_Romans______ESSWYIN1DA_00003 "Whaten piighhnaqanka yugenka:" )
( B06___10_Romans______ESSWYIN1DA_00004 "Qepghaasupigtaqaat Kiyaghneq iwernga liigikigataat naten Kiyaghneq qepghaatesugaqutni ellngitnun." )
( B06___10_Romans______ESSWYIN1DA_00005 "Liigikellghitaat naten Kiyaghneghem nallghusaghaqutangi yuget elqughutngalleghminun." )
( B06___10_Romans______ESSWYIN1DA_00006 "Enkaam elqughutngangllaghnaqutkaqut qaatkelluki Liilightuusii." )
( B06___10_Romans______ESSWYIN1DA_00007 "Tawaten pilleghmegteggun tugukliigataat Kiyaghneghem elqughutngallgha." )
( B06___10_Romans______ESSWYIN1DA_00008 "Christ-a kenlekaat Liilightuusat." )
( B06___10_Romans______ESSWYIN1DA_00009 "Enkaam tamaghhaghmi ugpeqillelek Kiyaghneghem nallghusaghlleqaa elqughutngalleghminun." )
( B06___10_Romans______ESSWYIN1DA_00010 "Moses igaqaaguq Kiyaghneghmeng nallghusaghilghiimeng yugneng elqughutngalleghminun qaatkutellghitgun Liilightuusanun." )
( B06___10_Romans______ESSWYIN1DA_00011 "Whaten igaqegkaqaa, “Yugem qaatkumakaki Liilightuusat, taakutgun kiyaghllequq.” Iwernga nallghusaqaq Kiyaghneghem elqughutngallghanun ugpeqilleghqun, qelqaaguq, “Aaptegpenang, ‘Kina mayughlleqa qilagmun?’” (ukiggnaluku Christ-a nunamun)." )
( B06___10_Romans______ESSWYIN1DA_00012 "Nalighmeng aaptegpenang, “Kina ukiglleqa Abyss-mun?” (mayuunnaluku Christ-a tuqumeng.)" )
( B06___10_Romans______ESSWYIN1DA_00013 "Akuzitni Igaqegkani whaten igaqngaaq, “Kiyaghneghem ungipaa qantaghantuq elpenun." )
