( B06___06_Romans______ESSWYIN1DA_00001 "Sameng'ngam pilleqesta?" )
( B06___06_Romans______ESSWYIN1DA_00002 "Seghleghqumanginaaltaa-a Kiyaghneghem nangllegtallgha nulasqelluku?" )
( B06___06_Romans______ESSWYIN1DA_00003 "Nakaa!" )
( B06___06_Romans______ESSWYIN1DA_00004 "Qayughllak tuqukastun ayuqukut, enkaam tuqukaakumta naten seghleghqumanginaghnaqesta?" )
( B06___06_Romans______ESSWYIN1DA_00005 "Liisimakaghsi, qamaglluta paaptaayaaqngamta ilatkaagukut Christ Jesus-mun." )
( B06___06_Romans______ESSWYIN1DA_00006 "Ilatkaagutkutlu tuqullghanun paaptaayaaqngamta." )
( B06___06_Romans______ESSWYIN1DA_00007 "Paaptaayellemteggun tuquqaagukutlu qungukaagukutlu Christ-ami." )
( B06___06_Romans______ESSWYIN1DA_00008 "Aghtughyaghqaanghilleghllagmikun Atam unguvaghtekaqaa Christ-a tuqulleghmeng." )
( B06___06_Romans______ESSWYIN1DA_00009 "Enkaam kiyaghsaghqaaghllequkut kiyaghtaallelighraghaghluta." )
( B06___06_Romans______ESSWYIN1DA_00010 "Kiyaghneghem ilasimakanginkut Christ-amun tuqullghakun, taagken ilatestepestaaghlleqiinkutlu ellnganun unguvaghtesluta ellngatun." )
( B06___06_Romans______ESSWYIN1DA_00011 "Liisimakaghput whangkuteluguyalghiit qaquuraatkaagut Christ-akun igleqataqnaniisqelluta seghleghqellghem aghtughyaghqaanghillghanun, qepghaghtelaaghunanighnalutallu seghleghqelleghmun." )
( B06___06_Romans______ESSWYIN1DA_00012 "Yuuk tuquneghmini itemaquq aghtughyaghqaanghillghaneng seghleghqellghem." )
( B06___06_Romans______ESSWYIN1DA_00013 "Tuqumakumta Christ-ami, ugpeqaghput kiyaghtelgusighyaghqaqaghputlu ellnga." )
( B06___06_Romans______ESSWYIN1DA_00014 "Liisimakaghput Christ-a unguvaghtestekaaguq tuqulleghmeng enkaam allamengllu tuquyaghqaanghituq qayughllak tuqulleq aghtughyaghqaanghillghiitkaaguq ellnganun." )
( B06___06_Romans______ESSWYIN1DA_00015 "Ataasighhaghmeng tuqukaaguq kayaalqennaluku seghleghqelleq." )
( B06___06_Romans______ESSWYIN1DA_00016 "Iwernga unguvatmineng, kiyaghtengnguuq Kiyaghneghmun." )
( B06___06_Romans______ESSWYIN1DA_00017 "Tawateghpigaq sumeghtaghaghtek tuqukaalusi seghleghqellghem aghtughyaghqaanghillghanun, sumeghtaghaghteklu unguvangulusi Kiyaghneghmun Christ Jesus-kun." )
( B06___06_Romans______ESSWYIN1DA_00018 "Tamaaken apalluqluku seghleghqelleghmun igleqataqestegpenaki yugusisi tuqukayuget." )
( B06___06_Romans______ESSWYIN1DA_00019 "Seghleghqellghem igleqataqegkaki yugusisi, qaatkesuglleqasi yugusighpesi seghleghqengngalghiit piyukellghi." )
( B06___06_Romans______ESSWYIN1DA_00020 "Alngunak nalighneghi yugusighpesi tuunegpenaki seghleghqusiiluki, qayughllak tawaten pikufsi tuunelleqasi seghleghmun." )
( B06___06_Romans______ESSWYIN1DA_00021 "Itupill tuunitek Kiyaghneghmun." )
( B06___06_Romans______ESSWYIN1DA_00022 "Tuqukastun ayuqsaghtusi, iwernga Kiyaghneghem unguvaghtekaqiisi." )
( B06___06_Romans______ESSWYIN1DA_00023 "Enkaam tuuniteki iinguniita yugusisi Kiyaghneghmun ellnganun atuqesqelluki elqughutngalleghmun." )
( B06___06_Romans______ESSWYIN1DA_00024 "Seghleghqellghem igleqataqnaanghitiisi qayughllak igleqataqngwiisi Kiyaghneghem piniqellghan;" )
( B06___06_Romans______ESSWYIN1DA_00025 "igleqataqngunghitiisi Liilightuusat." )
( B06___06_Romans______ESSWYIN1DA_00026 "Enkaam sanaqestangam?" )
( B06___06_Romans______ESSWYIN1DA_00027 "Itagnaghtaa-a seghleghqelleghqaghput qayughllak Kiyaghneghem piniqellghan igleqataqngukanginkut nakaan Liilightuusat?" )
( B06___06_Romans______ESSWYIN1DA_00028 "Nakaa, itagnanghituq!" )
( B06___06_Romans______ESSWYIN1DA_00029 "Liisimakaqusi tuunegkufsi kitumun qaatkesaghqaaluku, taawa ellngan qepghaghtelaaqaaghlleqiisi." )
( B06___06_Romans______ESSWYIN1DA_00030 "Qaatkegkufsigu seghleghqelleq, tuqusleqiisi." )
( B06___06_Romans______ESSWYIN1DA_00031 "Iwernga qaatkegkufsigu Kiyaghneq, nallghusaghlleqiisi elqughutngalleghminun." )
( B06___06_Romans______ESSWYIN1DA_00032 "Qepghaghtelaaghuyaghtusi seghleghqelleghmun." )
( B06___06_Romans______ESSWYIN1DA_00033 "Iwernga iyamsiqayugvikaqa Kiyaghneq qayughllak maaten qamakerugllak qaatkegkesi apeghtuusaghraghaat apeghtuusaqegkat elpesinun." )
( B06___06_Romans______ESSWYIN1DA_00034 "Itemutkaagusi seghleghqelleghmeng enkaam qepghaghtelaaghughtekaagusi elqughutngalleghmun." )
( B06___06_Romans______ESSWYIN1DA_00035 "Tamaakut liigikneghllugutangitneng elpesinun, usputaqngwaanka qepghaghtelaaghetlu piliitestengitlu." )
( B06___06_Romans______ESSWYIN1DA_00036 "Sivunghani tuunegkayuguyaghasi yugusisi qepghaghtelaaghuluki nukeggnalghiinunllu nulamanginalghiinunllu seghletun pilleghnun." )
( B06___06_Romans______ESSWYIN1DA_00037 "Maaten tuuniteki yugusisi qepghaghtelaaghuluki elqughutngalleghmun kiyaghtesqellusi pelungillusi." )
( B06___06_Romans______ESSWYIN1DA_00038 "Qepghaghtelaaghwaaqngafsi seghleghqelleghmun, elqughutngallghem igleqataqellghitiisi." )
( B06___06_Romans______ESSWYIN1DA_00039 "Sivunghani seghletun pikaagusi, iwernga maaten kayngukaaghtasi tamaakut seghletun pikasi." )
( B06___06_Romans______ESSWYIN1DA_00040 "Sangaawa allgeghtekaghsi tamaakut piluki?" )
( B06___06_Romans______ESSWYIN1DA_00041 "Allgeghtekaqaghsi tuqullghiinaghhaq." )
( B06___06_Romans______ESSWYIN1DA_00042 "Iwernga maaten itemullusi seghleghqelleghmeng qepghaghtelaaghughtekaagusi Kiyaghneghmun." )
( B06___06_Romans______ESSWYIN1DA_00043 "Enkaam Kiyaghneghem pelungiightesimiisi, allgeghutesimiisillu kenlengilngughmeng unguvalleghmeng." )
