( B06___05_Romans______ESSWYIN1DA_00001 "Tamaaken apalluqluku nallghusaqaatemnneng Kiyaghneghem elqughutngallghanun ugpeqillemteggun, nekeggmellelguukut Kiyaghneghmi Atanemteggun Jesus Christ-akun." )
( B06___05_Romans______ESSWYIN1DA_00002 "Apalluqluku ugpeqilleghput Jesus-em kiyaghtestiinkut Kiyaghneghem piniqellghani." )
( B06___05_Romans______ESSWYIN1DA_00003 "Enkaam quyaghllaguukut qayughllak liisimakngwaaghaghput Kiyaghneghem nengightesleqiinkut nighughqelleghmineng." )
( B06___05_Romans______ESSWYIN1DA_00004 "Taam saaghwakun quyaaqukut seghleliillemnni qayughllak liisimakaghput seghleliillghem nuqenneghtullengestaqiinkut." )
( B06___05_Romans______ESSWYIN1DA_00005 "Nuqenneghtullemteggun Kiyaghneghem itagnaqaqiinkut." )
( B06___05_Romans______ESSWYIN1DA_00006 "Itagnaqillghan sighimallengestaqiinkut." )
( B06___05_Romans______ESSWYIN1DA_00007 "Taam sighimallghem iilqamiqnaanghitiinkut qayughllak Kiyaghneghem kuuvegkaqaa piniqelleni qamavek ilumnnun Agleghnalghiignekun Taghneghagnekun, Kiyaghneghem tuunegkamikun whangkunnun." )
( B06___05_Romans______ESSWYIN1DA_00008 "Yugulipagningilluta Christ-am tuqumatkegkaqii seghleghqestet, tawani pilleghqaghlluwaaghmi Kiyaghneghem nakmikegkaani." )
( B06___05_Romans______ESSWYIN1DA_00009 "Entaqun qafsinkuuraghhiinaat tuqumatkiyugnayaghtut elqughutngalghiimun yugmun." )
( B06___05_Romans______ESSWYIN1DA_00010 "Nalighmeng entaqun kina tuqumatkiyugnayaghtuq pinilghiimun yugmun." )
( B06___05_Romans______ESSWYIN1DA_00011 "Iwernga Kiyaghneghem kelgutkaqaa piniqelleni whangkunnun, paninang seghleghqestenguluta Christ-am tuqumatkegkaqiinkut!" )
( B06___05_Romans______ESSWYIN1DA_00012 "Nalluneqniighaghput Kiyaghneghem nallghusaamiinkut elqughutngalleghminun Christ-am aawakun." )
( B06___05_Romans______ESSWYIN1DA_00013 "Nalluneqniighataghaghaghput yugulillengellequkut Christ-akun Kiyaghneghem sakraallghaneng." )
( B06___05_Romans______ESSWYIN1DA_00014 "Whangkuta Kiyaghneghem anguyaksaghiinkut, iwernga ilaliiqaqiinkut tuqullghakun Ighneghmi." )
( B06___05_Romans______ESSWYIN1DA_00015 "Maaten Kiyaghneghem ilakumtaaqiinkut, enkaam nalluneqniighataghaghaghput yugulillengellequkut Christ-am unguvallghakun!" )
( B06___05_Romans______ESSWYIN1DA_00016 "Taam saaghwakun, quyaghllaguukut Kiyaghneghmi Atanemteggun Jesus Christ-akun." )
( B06___05_Romans______ESSWYIN1DA_00017 "Ellnganguuq whangkunnun ilaliighutestilghii Kiyaghneghmun." )
( B06___05_Romans______ESSWYIN1DA_00018 "Yuksuwhaaq, Adam, seghleghqaqngan, seghleghqellghan tuqulleq iteghtestekaqaa nunamun." )
( B06___05_Romans______ESSWYIN1DA_00019 "Enkaam qamaglluni yuuk tuquyaghqaaguq qayughllak qamaglluni seghleghqegkaaguq." )
( B06___05_Romans______ESSWYIN1DA_00020 "Seghleghqellelgukaaguq nunami salin Kiyaghneghem tuunellghilluki Liilightuusat Moses-mun." )
( B06___05_Romans______ESSWYIN1DA_00021 "Iwernga Kiyaghneghem nanqigtellghitii yuget aghyuughyaghqaaluki seghleghqellghitnun qayughllak Liilightusiilnguq." )
