( B09___02_Galatians___ESSWYIN1DA_00001 "Qula estamat siipneqluku ayumiqulleq atughluku uteghnightunga Jerusalem-emun;" )
( B09___02_Galatians___ESSWYIN1DA_00002 "Barnabas-em maligtaanga Titus-lu kelqaqa." )
( B09___02_Galatians___ESSWYIN1DA_00003 "Kiyaghneghem liigikestaanga Jerusalem-etesqellunga." )
( B09___02_Galatians___ESSWYIN1DA_00004 "Kaasamta ugpeqat igleghutistenginiit qerngughutaghtesqanka." )
( B09___02_Galatians___ESSWYIN1DA_00005 "Tawani ungipamsugutanka naten Gentile-enun ungipaqillemneng Pinilghiineng Ungipaneng." )
( B09___02_Galatians___ESSWYIN1DA_00006 "Tawaten pikaagunga luuraq taakut igleghutistet apeghtughillghenka temnginguninayukatki sivunghanillu maatenllu." )
( B09___02_Galatians___ESSWYIN1DA_00007 "Liigikanka apeghtughillghenka tuguklighiit qayughllak maligtisteka Titus, Greek-ngughngaan, circumcise-esqenghilkangat." )
( B09___02_Galatians___ESSWYIN1DA_00008 "Iwernga ilangi ugpeqasighwaaghet aksaqluku ilatut whangkunnun riirnginaluku itemngalleghput Christ Jesus-kun." )
( B09___02_Galatians___ESSWYIN1DA_00009 "Qepghaghtelaaghughhneqigtesqelluta piinkut Liilightuusaanun." )
( B09___02_Galatians___ESSWYIN1DA_00010 "Ellngitnun malighqutaqellghitukut talwa natengiighhaq almesiqesqelluki ipangullghit Pinilghiit Ungipat apeghtuusaqellemtestun elpesinun." )
( B09___02_Galatians___ESSWYIN1DA_00011 "Taakut ugpeqat igleghutistengita allangughsimangitiit Pinilghiit Ungipat ungipaqaqegkenka." )
( B09___02_Galatians___ESSWYIN1DA_00012 "(Igleghutistenguyaghngaata, whangamni allangughutngitut qayughllak Kiyaghneq taniillghituq.)" )
( B09___02_Galatians___ESSWYIN1DA_00013 "Igleghutistet liigikumaat Kiyaghneghmun neghyukusimaniluki whangamnun Pinilghiit Ungipat ungipaqesqelluki Gentile-enun, katam tawaten neghyukutellghatun Peter-mun Pinilghiit Ungipat ungipaqesqelluki Jews-enun." )
( B09___02_Galatians___ESSWYIN1DA_00014 "Katam Kiyaghneq qepghaqaaguq Peter-kun apostle-kennaluku Jews-enun, whangamkunllu qepghaqaaguq apostle-kennalunga Gentile-enun." )
( B09___02_Galatians___ESSWYIN1DA_00015 "Enkaam taakut igleghutistet, James-enkut Peter-enkut John-enkut, nekevghatilghiit ugpeqanun, liigikaat Kiyaghneghmun tunusalisimanilunga tawaten qepghiisqellunga Gentile-enun." )
( B09___02_Galatians___ESSWYIN1DA_00016 "Tamaaken apalluqluku Barnabas-lu iiggepung aghulatiit tuguklighniluku qepghaangulleghpung Gentile-enun, ellngit Jews-enun." )
( B09___02_Galatians___ESSWYIN1DA_00017 "Taananginaq puygusnanighaat kayusiitesqelluki aklumalghiit, taanata nagneghusupigtekegka." )
( B09___02_Galatians___ESSWYIN1DA_00018 "Tagtalmi taakwani Peter Antioch-melluni sameng anaggutkaq." )
( B09___02_Galatians___ESSWYIN1DA_00019 "Enkaam sivungitni ugpeqat aghyuughmigaqa anaggutellghaneng apalluqluku." )
( B09___02_Galatians___ESSWYIN1DA_00020 "Peter neghelgusighikayuguyalghii Gentile-et ugpeqiitneng kenlanga James-em yuget Antioch-etestellghitnun." )
( B09___02_Galatians___ESSWYIN1DA_00021 "Iwernga kaasata neghelgusighnanighii Gentile-et, aaftekaqlu ellngitneng." )
( B09___02_Galatians___ESSWYIN1DA_00022 "Tawaten pikaalghii qayughllak alingelghii taakut yuget sagiqutngukangit Gentile-et ugpeqiit circumcise-eyaghqaaniluki." )
( B09___02_Galatians___ESSWYIN1DA_00023 "Taagken qamaglluteng Antioch-eghmiit Jews-et ugpeqiit maligutkat Peter-em anaggutellghanun, talwa Barnabas-lu ilalluni." )
( B09___02_Galatians___ESSWYIN1DA_00024 "Liigiksamki qaatkunneghitellghit apeghtuusiitnun Pinilghiit Ungipat, sivungitni yuget Peter piiqa, “Elpek qaywa Jew-ngughngaaghpek kiyaghtenguuten Gentile-estun, nakaan Jews-estun." )
( B09___02_Galatians___ESSWYIN1DA_00025 "Sangitangam Gentile-et Jews-estun kiyaghtesnaqutkesiki?” Jews-nguluta allgeqaagukut, nakaan Gentile-et seghleghqestet." ) BAD TRANSCRIPTION
( B09___02_Galatians___ESSWYIN1DA_00026 "Naqamllu liisimakaghput Kiyaghneghem elqughutngalleghminun nallghusaghnaanghitaa yuuk qaatkutellghakun Liilightuusanun, tawatenginaq nallghusaghlleqaa ugpeqillghakun Jesus Christ-ameng." )
( B09___02_Galatians___ESSWYIN1DA_00027 "Talwa whangkuta Jews-eni ugpeqegkaqaghput Christ Jesus, Kiyaghneghem elqughutngallghanun nallghusiisqelluta ugpeqellemteggun Christ-a, nakaan qaatkutellemteggun Liilightuusanun." )
( B09___02_Galatians___ESSWYIN1DA_00028 "Kina alngunak qaatkutellghakun Liilightuusanun Kiyaghneghem elqughutngalleghminun nallghusaghyaghqaqenghitaa." )
( B09___02_Galatians___ESSWYIN1DA_00029 "Jews-eni whangkuta nallghusaghtesugukumta Christ-akun, nakaan Liilightuusatgun, ilangita Jews-et seghleghqestengunilleqiinkut Gentile-estun." )
( B09___02_Galatians___ESSWYIN1DA_00030 "Enkaam Christ-anguftaa seghleghqestengughtestilghii?" )
( B09___02_Galatians___ESSWYIN1DA_00031 "Yeghlegillu!" )
( B09___02_Galatians___ESSWYIN1DA_00032 "Liilightuusat pegtekaqanka, atuqenqigsaguskumki taawa Liilightuusanun anaggullequnga." )
( B09___02_Galatians___ESSWYIN1DA_00033 "Liilightuusatgun tuqukaagunga Liilightuusanun kiyaghsaghqaalunga Kiyaghneghmun." )
( B09___02_Galatians___ESSWYIN1DA_00034 "Qaquuraatkaagunga Christ-amun maligullunga, enkaam whangangunaniimaaq kiyaghlleghhii;" )
( B09___02_Galatians___ESSWYIN1DA_00035 "Christ-angughsimaaq kiyaghlleghhii ilumni." )
( B09___02_Galatians___ESSWYIN1DA_00036 "Kiyaghtengngughngaaghma yugusimni, kiyaghtengnguunga ugpeqillemkun Ighneghaneng Kiyaghneghem." )
( B09___02_Galatians___ESSWYIN1DA_00037 "Piniqegkanganga, tuunegkaalghiillu whangamnun." )
( B09___02_Galatians___ESSWYIN1DA_00038 "Enkaam pakigigataqa Kiyaghneghem tunusaa." )
( B09___02_Galatians___ESSWYIN1DA_00039 "Yuuk qaatkutelleghmikun Liilightuusanun nallghusaghyaghqaayaqan Kiyaghneghem elqughutngallghanun, taawa Christ-am tuqullgha temngingunayaghtuq." )
