( B09___01_Galatians___ESSWYIN1DA_00001 "Ukut latat Paul-meng pinguut, apostle-meng." )
( B09___01_Galatians___ESSWYIN1DA_00002 "Yuget nakmikellghitaatnga apostle-ngulunga, talwa kayagtellghitaatnga." )
( B09___01_Galatians___ESSWYIN1DA_00003 "Apostle-nguughtekaagunga Jesus Christ-akunllu Kiyaghneghqunllu Atakun, unguvaghtestikaq ellnganeng tuqulleghmeng." )
( B09___01_Galatians___ESSWYIN1DA_00004 "Lataaqamsi ugpeqani Galatia-melngughni." )
( B09___01_Galatians___ESSWYIN1DA_00005 "Qamaglluteng ugpeqaalgutma maanlenguut piniqiisinguk whangamnun maligulluteng." )
( B09___01_Galatians___ESSWYIN1DA_00006 "Kiyaghneghem Atamta, Atanemtallu Jesus Christ-am nanglleklisillu nekeggmellelguslisilillu." )
( B09___01_Galatians___ESSWYIN1DA_00007 "Christ-a ellmineng aghqutkegkaaguq seghleghqellemnnun, itemunnaluta whaken seghleghmeng kiyaghtaalleghmeng." )
( B09___01_Galatians___ESSWYIN1DA_00008 "Kiyaghnemta Atam piyukellghatun pikaaguq." )
( B09___01_Galatians___ESSWYIN1DA_00009 "Enkaam Kiyaghneq usuqellengli quunperugllak kenlengunaan." )
( B09___01_Galatians___ESSWYIN1DA_00010 "Amen." )
( B09___01_Galatians___ESSWYIN1DA_00011 "Saghiighayagutamsi aawallu pegtaghtaghsi tuqlughistezi nangllegtallghakun Christ-am, tuguklighiisi allaneng “pinilghiineng ungipaneng”." )
( B09___01_Galatians___ESSWYIN1DA_00012 "Avaqraggiituq alla “pinilghiineng ungipaneng”." )
( B09___01_Galatians___ESSWYIN1DA_00013 "Iwernga ilangita yuget teggellghiightestaqiisi allangughhnaqutkelleghmegteggun Pinilghiit Ungipat Christ-ameng ayuqelghiit." )
( B09___01_Galatians___ESSWYIN1DA_00014 "Qaywa yaqulek qilagmeng, nalighmeng nalimta whangkuta ungipaqegkumteki “pinilghiit ungipat” allanguluki ungipaqegkamnneng elpesinun, taana ungipaqilghi Kiyaghneghem nanqiglligu aghyuulleghmun." )
( B09___01_Galatians___ESSWYIN1DA_00015 "Sivunghani ungipaatkaqamsi, whaa ungipaannaqlaataghamsi, kitum alngunak ungipaqegkumiki “pinilghiit ungipat” allanguluki ugpeqegkaghpesineng, Kiyaghneghem nanqiglligu aghyuulleghmun." )
( B09___01_Galatians___ESSWYIN1DA_00016 "Tawaten akuzillemkun efqughhnaqutkengngunghitanka yuget." )
( B09___01_Galatians___ESSWYIN1DA_00017 "Nakaa, Kiyaghneghhiinaaguq efqughsukaqa." )
( B09___01_Galatians___ESSWYIN1DA_00018 "Paninang yugnun efqughtinaqutkengngukuma, Christ-amun qepghaghtengunaanghitunga." )
( B09___01_Galatians___ESSWYIN1DA_00019 "Ugpeqaalgutemni, una liisimakesugaqa elpesinun, Pinilghiit Ungipat ungipaqaqegkenka yugneng pingunghitut." )
( B09___01_Galatians___ESSWYIN1DA_00020 "Nagaquqaqenghitanka yugneng, talwa kitum alngunak apeghtuutkumangitii whangamnun." )
( B09___01_Galatians___ESSWYIN1DA_00021 "Jesus Christ-am aliightekaqii whangamnun." )
( B09___01_Galatians___ESSWYIN1DA_00022 "Nagaquqaqaghsi natesaatka maligtengnguluki Jews-et kiyaghtaallghit." )
( B09___01_Galatians___ESSWYIN1DA_00023 "Elngaatall nangllegyullngunanga amyuutkegkaqanka ugpeqat, taakunginaghhaagneng aviighutesnaqutkegkaqanka." )
( B09___01_Galatians___ESSWYIN1DA_00024 "Ingyaqaqanka allulluki angtaalgutenka atuqnguluki Jews-et kiyaghtaallghit, qayughllak sagiqneghllaguyaghtunga sivunemta nangaghneghitnun." )
( B09___01_Galatians___ESSWYIN1DA_00025 "Iwernga allgeghumangillunga Kiyaghneghem nakmikegkaqaanga, nangllegtalleghmikun tuqluqaqaanga." )
( B09___01_Galatians___ESSWYIN1DA_00026 "Enkaam whangamnun aliightekaqaa kinangutanga Ighneni ungipaqesqelluku Gentile-enun." )
( B09___01_Galatians___ESSWYIN1DA_00027 "Kinkunun alngunak akuzitkesaghtullghitaqa taana, talwa Jerusalem-etellghitunga akuzitkennaluku apostle-ngughtekanun sivumni." )
( B09___01_Galatians___ESSWYIN1DA_00028 "Yeghlegi Arabia-mun piinga." )
( B09___01_Galatians___ESSWYIN1DA_00029 "Tagtalmi uteghnightunga Damascus-mun." )
( B09___01_Galatians___ESSWYIN1DA_00030 "Tamaani pingayut ayumiqullghet atughluki Jerusalem-etunga aleghqughnaluku Cephas (Peter)." )
( B09___01_Galatians___ESSWYIN1DA_00031 "Ellnganitunga akimigaq unuk." )
( B09___01_Galatians___ESSWYIN1DA_00032 "Kina alla apostle-a aleghqunghitaqa iwerngaqun James, Atanghem anglegutanga." )
( B09___01_Galatians___ESSWYIN1DA_00033 "Aapqanka ukut ipanguut, Kiyaghneghem liisimakaanga iqlengiqngunghitunga." )
( B09___01_Galatians___ESSWYIN1DA_00034 "Taagken igleghaanga Syria-munllu Cilicia-munllu." )
( B09___01_Galatians___ESSWYIN1DA_00035 "Tamaani Judea-mi ugpeqat Christ-akun salin nalliigalkangatnga gginasaghqughlunga." )
( B09___01_Galatians___ESSWYIN1DA_00036 "Taawanginaq liisimakaat nagaqulleghteng whaten, “Yuuk amyuqetiqestekegkaghput, naafqiinaqutkegkaqlu ugpeqillemnneng Christ-ameng maaten whaa ungipaqiiquq ugpeqilleghmeng Christ-akun!” Enkaam Kiyaghneq usuqaqaat whanga apalluqlunga." )
