( B09___04_Galatians___ESSWYIN1DA_00001 "Nagneghutaghllakun whaten, ighneq piliitiyaghqaq atami saghyanganeng qepghaghtelaaghestun kiyaghutkayuguuq mekestaaghhaaluni, qaywa ellngan piksaghngaagu sangwaa tamaghhaan atami pinga." )
( B09___04_Galatians___ESSWYIN1DA_00002 "Mekestaaghhaaluku yuget aflengakegkaqaat, sangwaatlu tamaakut ellngan pikaghqii kenlanga atangan piyaghqaaghhnillghanun." )
( B09___04_Galatians___ESSWYIN1DA_00003 "Whangkutallu tawatesaghtukut." )
( B09___04_Galatians___ESSWYIN1DA_00004 "Taghnughhaaluta qepghaghtelaaghuyaghtukut nunam igleghutistengitnun tughneghaghnun." )
( B09___04_Galatians___ESSWYIN1DA_00005 "Iwernga Kiyaghneghem nakmikegkaa aghneq kaasan kayagtekaa Ighneni, allgeqaq aghnakun." )
( B09___04_Galatians___ESSWYIN1DA_00006 "Ellngan qaatkegkaqii Liilightuusat itemunnaluta Liilightuusaneng, avaqutaliitesqellutallu Kiyaghneghmun." )
( B09___04_Galatians___ESSWYIN1DA_00007 "Elpesi avaqutaqutmineng Kiyaghneghem, Ighneghmi Taghneghakek kayagtekaqaak ilumnnun, qevullutek pikak, “Abba, Ata!” Enkaam Kiyaghneghqun qepghaghtelaaghunanightuten, avaqutaqaaten." )
( B09___04_Galatians___ESSWYIN1DA_00008 "Avaqutaqaaghtutmineng ellmi pini elpenun piliitesleqii." )
( B09___04_Galatians___ESSWYIN1DA_00009 "Sivunghani nalluksaghaghsi Kiyaghneq, enkaam qepghaghtelaaghuyaghtusi kiyaghneghunghilngughnun." )
( B09___04_Galatians___ESSWYIN1DA_00010 "Iwernga maaten liisimakaghsi Kiyaghneq, nalighmeng ipapestaaq Kiyaghneghuuq liisimakistezi." )
( B09___04_Galatians___ESSWYIN1DA_00011 "Sangafsingam uteghsugetsi kayaalngughnun sasiinghilngughnun igleghutilghiinun tughneghaghnun?" )
( B09___04_Galatians___ESSWYIN1DA_00012 "Sangan tamaakunun qepghaghtelaaghughhneqigsugetsi?" )
( B09___04_Galatians___ESSWYIN1DA_00013 "Paninang qaatkaqasi apeghtughallghit aghneghnun, tanqinun, ayumiqulleghnun aghneghnunllu salqumsivikaqegkangitnun." )
( B09___04_Galatians___ESSWYIN1DA_00014 "Alingutkaqamsi, qamaglluni qepghaatilqa elpesinun sasiinghinnayukan." )
( B09___04_Galatians___ESSWYIN1DA_00015 "Ugpeqaalgutemni, tungsighvikamsi, whangamtun lliighesqeqaghllusi qayughllak whangallu elpesistun lliiqaagunga Gentile-estun." )
( B09___04_Galatians___ESSWYIN1DA_00016 "Sivunghani ungipaqitaqngamsi Pinilghiineng Ungipaneng seghletun pimangitaghpesinga." )
( B09___04_Galatians___ESSWYIN1DA_00017 "Neqamikaghsi tawani takukaqamsi qayughllak qinuyugulghiinga." )
( B09___04_Galatians___ESSWYIN1DA_00018 "Qaywa qinuyulleghma seghleliightesaghngaaghmisi ukavaghsimangitaghpesinga nalighmeng ighsakumangitaghpesinga." )
( B09___04_Galatians___ESSWYIN1DA_00019 "Yeghlegi, upughataghpesinga nikimqun Kiyaghneghem yaqulgatun, nalighmeng Christ Jesus-etun." )
( B09___04_Galatians___ESSWYIN1DA_00020 "Naagu quyangalqesaqesi?" )
( B09___04_Galatians___ESSWYIN1DA_00021 "Liisimakamsi piyaqleguyaqata iyesi nusugluki tagivaghnayaghasi." )
( B09___04_Galatians___ESSWYIN1DA_00022 "Enkaam anguyiitestengngaa qayughllak ungipaaskemsi ipapigmeng?" )
( B09___04_Galatians___ESSWYIN1DA_00023 "Tamaakut yuget qaatkutesukangisi Jews-et Liilightuusiitnun, piyukepigtiisi ellmeggnun malighqutaqesqellusi, iwernga apallaat pininghituq." )
( B09___04_Galatians___ESSWYIN1DA_00024 "Ellngita aaftesugiisi whangamneng, ellnginaghmeng maligtesqelluteng." )
( B09___04_Galatians___ESSWYIN1DA_00025 "Pinightuq yuget suumqegkumegteki yulguteteng, taawanginaghhaq apalliit piniqata." )
( B09___04_Galatians___ESSWYIN1DA_00026 "Quunpeng taana ipanguuq, aviisaghngaaghma." )
( B09___04_Galatians___ESSWYIN1DA_00027 "Taghnughhaghhamni, katam aghnam aqnighqellghatun ighniyulleghmini whangallu tawaten aqnighqutkenneqigtengngwaamsi kenlanga Christ-atun lliilleghqaghpesinun." )
( B09___04_Galatians___ESSWYIN1DA_00028 "Whaatuq maaten elpesinilnguunga enkaam liisimaknayalghiinga naten aleghqughyaghqaalusi." )
( B09___04_Galatians___ESSWYIN1DA_00029 "Sumeghyalitkeghllawaamsi." )
( B09___04_Galatians___ESSWYIN1DA_00030 "Elpesi atuqiyulghiini Jews-et Liilightuusiitneng, talwa liigikigatasi Liilightuusat sameng pisiitangi." )
( B09___04_Galatians___ESSWYIN1DA_00031 "Igaqngaaq Akuzitni Igaqegkani Abraham-nguq maalghugegneng ighnelguuq, aallgha qepghaghtelaaghqun aghnakun, ilanga qepghatelaaghunghilngughqun aghnakun." )
( B09___04_Galatians___ESSWYIN1DA_00032 "Ighnegha qepghaghtelaaghqun allgeqaaguq yugestun kitutun alngunak." )
( B09___04_Galatians___ESSWYIN1DA_00033 "Iwernga ilanga ighneghan qepghaghtelaaghunghilngughqun allgeqaaguq qayughllak Kiyaghneghem akequsaqegkanga." )
( B09___04_Galatians___ESSWYIN1DA_00034 "Taakuk aghnak usputaaguk maalghugegnun akequsagkenun Kiyaghneghem." )
( B09___04_Galatians___ESSWYIN1DA_00035 "Qepghaghtelaaq Hagar akequsaatun Kiyaghneghem ayuquq Mount Sinai-mi enkaam allgeqaagut qepghaghtelaaghqaaluteng." )
( B09___04_Galatians___ESSWYIN1DA_00036 "Hagar Mount Sinai-nguluni ayuquq, Arabia-melnguq." )
( B09___04_Galatians___ESSWYIN1DA_00037 "Aghneghmimllu Jerusalem-ngatun ayuquq, qayughllak avaqutaqullghiit qepghaghtelaaghuut Liilightuusanun." )
( B09___04_Galatians___ESSWYIN1DA_00038 "Iwernga paamna Jerusalem qepghaghtelaaghituq, ellnga naakaghput." )
( B09___04_Galatians___ESSWYIN1DA_00039 "Akuzitet Igaqegkat pikaagut, “Quyaghllagi, elpek qumingigalnguuten, aqnighqigalnguuten ighniyulleghmeng." )
( B09___04_Galatians___ESSWYIN1DA_00040 "Ugigpek uniteghngaaten, araa quyaghllagem angtalanganeng qayughllak taghnughhaghtaaghasaghqaaguten aghnameng ugilegmeng.” Ugpeqaalgutemni, Isaac-etun ayuqusi qayughllak avaqutaqiisi Kiyaghneghem apalluqluku akequsani Abraham-emun." )
( B09___04_Galatians___ESSWYIN1DA_00041 "Tamaani aghneghni taana ighneq allgeqaq yugestun kitutun alngunak amyuqetaatkegkaqaa ighneq allgeqaq Taghnegham pillghakun." )
( B09___04_Galatians___ESSWYIN1DA_00042 "Paninang maaten tawatetuq." )
( B09___04_Galatians___ESSWYIN1DA_00043 "Iwernga Akuzitet Igaqegkat sameng piitgu?" )
( B09___04_Galatians___ESSWYIN1DA_00044 "“Qepghaghtelaaq aghnaq, ighneghallu aghulaqestekek." )
( B09___04_Galatians___ESSWYIN1DA_00045 "Qayughllak qepghaghtelaaghem aghnam ighnegha nengighnaanghituq atami saghyanganeng maligulluni ighneghanun qepghaghtelaaghunghilnguum aghnam.” Ugpeqaalgutemni, whangkuta avaqutaqenghitiinkut qepghaghtelaaghem aghnam, iwernga avaqutaqiinkut qepghaghtelaaghunghilnguum aghnam." )
