( B01___02_Matthew_____ESSWYIN1DA_00001 "Jesus allgeghaqngan Bethlehem-emi Judea-melngughmi, Herod umiilgulghii." )
( B01___02_Matthew_____ESSWYIN1DA_00002 "Allgellghan kingunganeng ighaleqetaaghneng liitkaghllaget asivaghmeng kaatkat Jerusalem-emun." )
( B01___02_Matthew_____ESSWYIN1DA_00003 "Aapqughwaaqat, “Naagu taghnughhaq allgelghii umiilgat Jews-et?" )
( B01___02_Matthew_____ESSWYIN1DA_00004 "Ighaleqetaagha esghaamaaghput asivaghmelluku enkaam manigughyaghtughaqaghput.” Umiilgem Herod-em nagaqughluku teggellghiighllakaq, qamagtengngwaaghlutengllu Jerusalem-eghmiit maligulluteng." )
( B01___02_Matthew_____ESSWYIN1DA_00005 "Tagsiqlighteghluki qamaglluki chief priest-etlu, apeghtughikayugetlu Liilightuusaneng aaptekii, “Nani Christ-a allgeghyaghqaawa?” Kiimsiqaat, “Bethlehem-emi Judea-melngughmi." )
( B01___02_Matthew_____ESSWYIN1DA_00006 "Uuknaliqistem whaten igaqegkaqaa:" )
( B01___02_Matthew_____ESSWYIN1DA_00007 "‘Elpek Bethlehem, Judah-melnguq, igleghutisteyaggiitneng Judah-m ukavantelleghpigaanghituten, qayughllak elpeneng taginaqnguuq igleghutista, igleghutiyaghqaq yumneng Israel-eghmiineng.’” Taagken Herod-em aksaqluku tagsiqliqii ighaleqetaaghneng liitkaghllaget, liigiknaluku qavngaq aliighyuwhaaqaatanga ighaleqetaaq." )
( B01___02_Matthew_____ESSWYIN1DA_00008 "Taagken pikii, “Bethlehem-emun aghulaqlusi elngaatall ivaghteggu taghnughhaq." )
( B01___02_Matthew_____ESSWYIN1DA_00009 "Naalkegkufsigu ungipaasaghtughnakefsinga, whangallu manigughyaghtughlleqaqa.” Tawaten umiilgem piyisteng igleghtekat." )
( B01___02_Matthew_____ESSWYIN1DA_00010 "Esghaghlaataqaat ataasiq taana ighaleqetaaq asivaghmelluku, enkaam elngaatall quyateghllakat." )
( B01___02_Matthew_____ESSWYIN1DA_00011 "Maligtekaat kenlanga aghuliillghanun taghnughhaam nengan quulngani." )
