( B08___01_2CorinthiansESSWYIN1DA_00001 "Ukut latat Paul-meng pinguut, apostle-nganeng Christ Jesus-em Kiyaghneghem piyukellghakun, Timothy-mengllu pinguut ugpeqaalgutemnneng." )
( B08___01_2CorinthiansESSWYIN1DA_00002 "Kiyaghneghem yugitnun qerngughutkayugnun yughaghvigani Corinth-em, tamaghhiitnunllu Kiyaghneghem yugitnun iingunaghhaani Achaia-m." )
( B08___01_2CorinthiansESSWYIN1DA_00003 "Yeqay Kiyaghneghem Atamta, Atanemtallu Jesus Christ-am tuunlisi quyastelleghmengllu nekeggmelleghmengllu." )
( B08___01_2CorinthiansESSWYIN1DA_00004 "Usuqelteggu Kiyaghneq Atanga Atanemta Jesus Christ-am, nangllegtapiglleghii Ata, Kiyaghneghmeng tagiiquq qamaglluni kayutkaghqaq!" )
( B08___01_2CorinthiansESSWYIN1DA_00005 "Kayusighaqiinkut qamaglluta seghleliillemnni, enkaam whangkutallu kayusighyaqlegwaaput tamaakut allaaghhiinaghmeng seghleliilghiit, atuqluku ataasiq taana kayusilleq allgeghtekaghput Kiyaghneghmeng." )
( B08___01_2CorinthiansESSWYIN1DA_00006 "Katam ilatngallemtestun Christ-am uglaapiglleghhiinun ikfiqellghanun, enkaam Christ-akun ilatngallequkut Kiyaghneghem kayusilleghllaganun." )
( B08___01_2CorinthiansESSWYIN1DA_00007 "Ikfiqegkumta, kayusilleghpesinunllu yugulilleghpesinunllu pillghuuq;" )
( B08___01_2CorinthiansESSWYIN1DA_00008 "kayusillengegkumta taawa elpesillu kayusillengellequsi enkaam tuunellengellequsi nekeggmellelighlusi suflughsaghqaaluki tamaakut ataasit ikfiqellghet suflughtekaput." )
( B08___01_2CorinthiansESSWYIN1DA_00009 "Enkaam sighimakilleghput elpesinun aghuliituq;" )
( B08___01_2CorinthiansESSWYIN1DA_00010 "liisimakaghput taana katam ilatngalleghpesigun ikfiqellemnnun, elpesillu ilatngaasi kayusilleghmun allgeghtekamnnun." )
( B08___01_2CorinthiansESSWYIN1DA_00011 "Ugpeqaalgutemnni, nallukesunghitamsi seghleliilleghmeng nanghiiqamnneng Asia-mi." )
( B08___01_2CorinthiansESSWYIN1DA_00012 "Elngaatall seghleghllaguuq uqigtupigtekaaguq, repall sighimananiqaagukut kiyaghtelleghqamnneng." )
( B08___01_2CorinthiansESSWYIN1DA_00013 "Ipapestaaq tuqunaqniluta piyaghtukut." )
( B08___01_2CorinthiansESSWYIN1DA_00014 "Iwernga tawaten aneghtukut whangkunneng sighimakefqaamta pisqelluta, taawanginaghhaq Kiyaghneq sighimakesqelluku unguvaghtestikayuk tuqukaneng." )
( B08___01_2CorinthiansESSWYIN1DA_00015 "Elngaatall seghlepestaaghmeng tuqum tevneghaneng yuguliinkut, yugulilleqiinkutlu." )
( B08___01_2CorinthiansESSWYIN1DA_00016 "Enkaam ellngakun sighimanguukut ellngan yugulilaataghlleqiinkut, elpesi kayusiisimaluta yughalleghpesigun." )
( B08___01_2CorinthiansESSWYIN1DA_00017 "Yughaatkilleghllagsi whangkunneng kiimsillengellequt, enkaam Kiyaghneghem quyasleqiinkut;" )
( B08___01_2CorinthiansESSWYIN1DA_00018 "uglapiglleghhiitlu iglagtughlluteng iyamsiqayugvikelleqaat whangkunneng." )
