( B08___06_2CorinthiansESSWYIN1DA_00001 "Qepghalgutkututemnneng Kiyaghneqlu, taawa kayemamsi Kiyaghneghem nangllegtallgha tuguklighpenaan temngitwhanguluku." )
( B08___06_2CorinthiansESSWYIN1DA_00002 "Kiyaghneq pikaaguq, “Pilleghqaghlluwaaghmi nagaquqaqamken, aghneghani yugulillghem kayusiqaqamken.” Ungipaatamsi, maatenguuq Kiyaghneghem pilleghqaghlluwaagha;" )
( B08___06_2CorinthiansESSWYIN1DA_00003 "nagatek, maatenguuq aghnegha yugulighillghem!" )
( B08___06_2CorinthiansESSWYIN1DA_00004 "Kiyaghtaallemteggun naagsaghanglliigataput yuget, seghlequufqaan pisqelluku qepghaqaghput Ataneghmun." )
( B08___06_2CorinthiansESSWYIN1DA_00005 "Iwernga sallemteggun tamaghhaakun liigikestaqukut yugnun Kiyaghneghmun qepghaghtekniluta." )
( B08___06_2CorinthiansESSWYIN1DA_00006 "Tamaaken apalluqluku nuqetutimallemteggun suflughtaghaqaput seghleliillghet, piyaqliillghet, ikfiqellghet." )
( B08___06_2CorinthiansESSWYIN1DA_00007 "Qevutquqaagukut, anusimingllaqaagukut, uglaatellengegkaagukutlu." )
( B08___06_2CorinthiansESSWYIN1DA_00008 "Ughleghiiqaagukut, qavalqumangitukut, iyataqaagukutlu." )
( B08___06_2CorinthiansESSWYIN1DA_00009 "Liigikestengnguukutlu Kiyaghneghmun qepghaghtekutfut pinitun kiyaghtaallemteggun, liisimakillemteggun, nuqetutillemteggun, nangllegtallemteggun, piniqipillemteggun, Agleghnalghiignekun Taghneghagnekun." )
( B08___06_2CorinthiansESSWYIN1DA_00010 "Qepghaatngwaaghput Kiyaghneq ungipaqellemteggun ipapilleq." )
( B08___06_2CorinthiansESSWYIN1DA_00011 "Atuqaqaghput Kiyaghneghem aghtughyaghqaanghillgha, elqughutngalleqlu guututkelluku aghenqignemnnunllu saghumignemnnunllu." )
( B08___06_2CorinthiansESSWYIN1DA_00012 "Quulvallengaqukutlu ukavaghllengaqukutlu;" )
( B08___06_2CorinthiansESSWYIN1DA_00013 "seghlequughsighaqukutlu usuqellengaqukutlu." )
( B08___06_2CorinthiansESSWYIN1DA_00014 "Iqlengalghiinguniiqiinkut, iwernga akuziiqukut ipapigmeng." )
( B08___06_2CorinthiansESSWYIN1DA_00015 "Yuget nallukniqiinkut, naqamllu liisimakluta;" )
( B08___06_2CorinthiansESSWYIN1DA_00016 "uglaghngaan tuquvzighaqukut, iwernga paninang unguvaakut." )
( B08___06_2CorinthiansESSWYIN1DA_00017 "Aghyuughyaghngiinkut, tuqusigatiinkut." )
( B08___06_2CorinthiansESSWYIN1DA_00018 "Qivghungughngaamta, naqamllu quyangaghllawaaqukut;" )
( B08___06_2CorinthiansESSWYIN1DA_00019 "aklumaghngaamta, naqamllu aklungighistaqaput yuget;" )
( B08___06_2CorinthiansESSWYIN1DA_00020 "avaqraggiiteghngaamta, naqamllu pilwaaqukut sameng tamaghhaaneng." )
( B08___06_2CorinthiansESSWYIN1DA_00021 "Ugpeqaalgutemnni, Corinth-eghmiini, ipapighqullusi ayuqamsi." )
( B08___06_2CorinthiansESSWYIN1DA_00022 "Ungipaatamsi piniqepigtamsi." )
( B08___06_2CorinthiansESSWYIN1DA_00023 "Nuqneghusimangitamsi piniqellemnneng, iwernga elpesinguut nuqneghutikat piniqilleghpesineng whangkunnun." )
( B08___06_2CorinthiansESSWYIN1DA_00024 "Maaten aleghqughamsi avaqutaqepiglleghhiistun, piniqeqeghtikut katam whangkuta piniqellemtestun elpesi." )
( B08___06_2CorinthiansESSWYIN1DA_00025 "Inglukegpenaki ugpeqaanghilnguut." )
( B08___06_2CorinthiansESSWYIN1DA_00026 "Elqughutngallghenkuk seghleghenkuk inglukutepagningituk." )
( B08___06_2CorinthiansESSWYIN1DA_00027 "Nighugenkuklu mamlegenkuklu qerngaghmetepagningituk." )
( B08___06_2CorinthiansESSWYIN1DA_00028 "Christ-am itagnaqsaghqaqenghitngwaaghaa Tughneghaq." )
( B08___06_2CorinthiansESSWYIN1DA_00029 "Ugpeqat piyukellghit allanguut ugpeqaanghilngughneng." )
( B08___06_2CorinthiansESSWYIN1DA_00030 "Kiyaghnengllaqat manigughyaghqaanghitut Kiyaghneghem Temple-ngani." )
( B08___06_2CorinthiansESSWYIN1DA_00031 "Qayughllak whangkuta Temple-kiinkut unguvalghiim Kiyaghneghem, Kiyaghneq pikaalghii, “Ellngitnillequngallu akulngitnillequngallu;" )
( B08___06_2CorinthiansESSWYIN1DA_00032 "Kiyaghneqelleqaatnga, ellngitlu yukelleqanka.” “Tamaaken apalluqluku Ataneq pikaalghii, Uniteki tamaakut yuget, aaftek ellngitneng." )
( B08___06_2CorinthiansESSWYIN1DA_00033 "Saaftegpenaki ukmanginneghilnguut;" )
( B08___06_2CorinthiansESSWYIN1DA_00034 "enkaam tuguklighlleqamsi." )
( B08___06_2CorinthiansESSWYIN1DA_00035 "Atakelleqaghpesinga, enkaam elpesi ighneqelleqamsillu panikelleqamsillu, piiq Ataneq Aghtughyaghqaghhaanghilnguq.”" )
