( B08___09_2CorinthiansESSWYIN1DA_00001 "Liisimakamsi kayusighiyuglusi ayuqusi enkaam qanatkaqamsi ugpeqiitnun Macedonia-m." )
( B08___09_2CorinthiansESSWYIN1DA_00002 "Whaten pikaagunga, “Awatangani ima ugpeqaalgutet Achaia-melnguut yataaghqegkaagut tuuninaluteng.” Sagiqelleghpesi allulluki ugpeqat maanlenguut tuuniyugtestekaqiitlu." )
( B08___09_2CorinthiansESSWYIN1DA_00003 "Iwernga kayaggnaqanka ilangi ugpeqaalguteput elpesinun." )
( B08___09_2CorinthiansESSWYIN1DA_00004 "Apalluqaqa qanatkilqa elpesineng temngingufqaan pisqelluku." )
( B08___09_2CorinthiansESSWYIN1DA_00005 "Yataaghqesqesugamsi katam whanga pisqellemtun elpesi, luuraq Macedonia-ghmiit ilangita maliggnayukangatnga Corinth-mun." )
( B08___09_2CorinthiansESSWYIN1DA_00006 "Esghaqumisi yataaghqellghillusi tunusaghqaghpesineng, taawa whangkuta kayngusaakelleqiinkut, elpesillu kaynguyugllequsi." )
( B08___09_2CorinthiansESSWYIN1DA_00007 "Enkaam sumeghtaghaghtunga sivumni kayagtekestaghnaluki ilangi ugpeqaalguteput." )
( B08___09_2CorinthiansESSWYIN1DA_00008 "Tawaten kayusiilleqiisi yataaghqesqelluku akequsaqegkaghsi tunusaq." )
( B08___09_2CorinthiansESSWYIN1DA_00009 "Taagken kaaskuma tunusaghsi apeghiighngallequq, enkaam yuget liisimakelleqaat tuuniyulleghsi, nakaan qayughllak tuuniyaghqaategpesineng." )
( B08___09_2CorinthiansESSWYIN1DA_00010 "Neqamikluku una, yuuk palaghhaghmeng piitutmeng piitesighaqumi, palaghhaan saghnallequq." )
( B08___09_2CorinthiansESSWYIN1DA_00011 "Yuuk uglaghluku piitutmeng piitesighaqumi, uglaghluku saghnallequq." )
( B08___09_2CorinthiansESSWYIN1DA_00012 "Tamaghhaghpesi sumeghtaghaatkiteggu tuunilleghqaghtutalesi." )
( B08___09_2CorinthiansESSWYIN1DA_00013 "Ighlegumaghpesi tuunigpenasi nalighmeng tuuniyaghqaategpesineng." )
( B08___09_2CorinthiansESSWYIN1DA_00014 "Iwernga quyakusiqluku tuuniiqitek qayughllak Kiyaghneghem piniqii tawatelnguut tuunistet." )
( B08___09_2CorinthiansESSWYIN1DA_00015 "Kiyaghneghem tuunyaqlegwiisi aklukegkaghpesineng qaayghulluku." )
( B08___09_2CorinthiansESSWYIN1DA_00016 "Enkaam iiwleng sameng alngunak pilwaaqellequsi, siipngaanllu kayusiitesqelluki ilasi." )
( B08___09_2CorinthiansESSWYIN1DA_00017 "Akuzitni Igaqegkani igaqngaaq, “Ighlellngunani tuuniiquq aklumalghiinun;" )
( B08___09_2CorinthiansESSWYIN1DA_00018 "pinitun pingallgha nagneghyaghqaaguq quunpeng.” Latatkenghisaghngaamkun ayuqaqa tunusaq tuyughyaghqaghsi Kiyaghneghem yugitnun Jerusalem-em." ) BAD AUDIO
( B08___09_2CorinthiansESSWYIN1DA_00019 "Kiyaghneghuuq tuunikayuk piitutmeng piitesighaghtemun, neqmengllu neghyaghqameng." )
( B08___09_2CorinthiansESSWYIN1DA_00020 "Tuunelleqaa qamaglluku piitun aklukegkaghsi, nagusleqiillu." )
( B08___09_2CorinthiansESSWYIN1DA_00021 "Enkaangam unataghllagllequsi qayughllak ighlegilnguusi." )
( B08___09_2CorinthiansESSWYIN1DA_00022 "Sakun tamaghhaakun aklungighisleqiisi, naran'ngunaan tuunisqellusi salleghmi tamaghhaani." )
( B08___09_2CorinthiansESSWYIN1DA_00023 "Enkaam tuunilleghpesigun whangkutgun uglalghiim iyamsiqayugvikelleqaat Kiyaghneq." )
( B08___09_2CorinthiansESSWYIN1DA_00024 "Kiyaghneghem yugita Jerusalem-emelnguut allgeghlleqiit aklukegkateng tunusaghpesigun." )
( B08___09_2CorinthiansESSWYIN1DA_00025 "Enkaam yulghuteghllaget iyamsiqayulleghmeng tevughallequt Kiyaghneghmun." )
( B08___09_2CorinthiansESSWYIN1DA_00026 "Tuunyaghqaghpesigun ipapighqellequsi ugpeqinganilusillu qaatkutnganilusillu Pinilghiinun Ungipaanun Christ-am." )
( B08___09_2CorinthiansESSWYIN1DA_00027 "Tamaaken apalluqluku yuget usuqelleqaat Kiyaghneq." )
( B08___09_2CorinthiansESSWYIN1DA_00028 "Usuqelleqaatlu ighlellngunasi tuunilleghpesineng Jerusalem-eghmiinunllu ilangitnunllu." )
( B08___09_2CorinthiansESSWYIN1DA_00029 "Enkaangam piniqepigllusi yughaatkelleqiisi apalluqluku piniqelleghrugllak Kiyaghneghem tuun'ngakanga elpesinun." )
( B08___09_2CorinthiansESSWYIN1DA_00030 "Yeqay iyamsiqayugvikelteggu Kiyaghneq tunusaanun akuzitet apeghpagningilkangat." )
