( B10___04_Ephesians___ESSWYIN1DA_00001 "Anusimingllaghaagunga qayughllak qepghaaskegka Ataneq." )
( B10___04_Ephesians___ESSWYIN1DA_00002 "Kiyaghneghem nakmikegkaqiisi ellminun yugulusi;" )
( B10___04_Ephesians___ESSWYIN1DA_00003 "tamaaken apalluqluku kayemamsi kiyaghtesqellusi Kiyaghneghem kiyaghtesqesullghatun." )
( B10___04_Ephesians___ESSWYIN1DA_00004 "Iiwleng qusevegllusi, yakumangilliqegpenasi, nuqenneghtulusi, tugukliitullusi piniqelleghqun." )
( B10___04_Ephesians___ESSWYIN1DA_00005 "Kiyaghneghem Taghneghagkenka qerngughutkaqiisi nekeggmelleghqun." )
( B10___04_Ephesians___ESSWYIN1DA_00006 "Enkaam nanghiiqughllagtek iiwleng kiyaghtek tawaten." )
( B10___04_Ephesians___ESSWYIN1DA_00007 "Ataasiiguq yugusiq, ataasiiguklu Taghneghak, katam tawaten ataasimun sighimalleghmun Kiyaghneghem tagsighiisi." )
( B10___04_Ephesians___ESSWYIN1DA_00008 "Ataasiiguq Ataneq, ataasiiguq ugpeqilleq, ataasiiguq paaptaayelleq." )
( B10___04_Ephesians___ESSWYIN1DA_00009 "Ataasiiguq Kiyaghneq, Atakaat saam tamaghhaan." )
( B10___04_Ephesians___ESSWYIN1DA_00010 "Ellngan igleghutngwaa sangwaa tamaghhaan, tamaghhaanituq, sametuqlu alngunak." )
( B10___04_Ephesians___ESSWYIN1DA_00011 "Christ-am tamaghhaamta tuunegkaqiinkut tunusameng qepghaqani pisqelluku." )
( B10___04_Ephesians___ESSWYIN1DA_00012 "Tuunegkaqii taakut tunusat tuunyukelleghmitun." )
( B10___04_Ephesians___ESSWYIN1DA_00013 "Tamaaken apalluqluku Akuzitni Igaqegkani igaqegkaalghii, “Mayughaqngami uusqalleghmun tugukaqii uglaapiglleghhiit wayaqat, yugetlu tunusaliquqaqii.” Sameng pisiiwa, “Mayuqaaguq”?" )
( B10___04_Ephesians___ESSWYIN1DA_00014 "Whaten pisiiguq, sivukluni ukikaaguq samavek asilighneghanun nunam." )
( B10___04_Ephesians___ESSWYIN1DA_00015 "Enkaam ellnga taana ukikaq samavek, ellnganguuq ataasiq taana mayuqaq pamavek ingyaghluki qilaget, imighnaluku sangwaa qamaglluku nayuutngalleghmineng." )
( B10___04_Ephesians___ESSWYIN1DA_00016 "Ellnganguuq tunusaliquqaq yugnun:" )
( B10___04_Ephesians___ESSWYIN1DA_00017 "ilangi apostle-nguluki, ilangi uuknaliqistenguluki, ilangi evangelist-nguluki, ilangi yughaghtenguluki, apeghtughistengulukillu." )
( B10___04_Ephesians___ESSWYIN1DA_00018 "Taakut tunusalitkaqii apeghtiisqelluki Kiyaghneghem yugi ellngitnun qepghaatesqelluku ellnga." )
( B10___04_Ephesians___ESSWYIN1DA_00019 "Kiyaghneq tawaten pikaaguq ellngitnun nekeftesqelluku Christ-am yugusii." )
( B10___04_Ephesians___ESSWYIN1DA_00020 "Taana qepghaqaq nagneghllequq kenlanga ataasiightellemnnun ugpeqillemteggun, liisimakellemteggunllu Ighnegha Kiyaghneghem." )
( B10___04_Ephesians___ESSWYIN1DA_00021 "Taagken angtaniitngwaaghluta Christ-atun lliighllequkut." )
( B10___04_Ephesians___ESSWYIN1DA_00022 "Enkaam taghnughhaghhaananighllequkut." )
( B10___04_Ephesians___ESSWYIN1DA_00023 "Tamaaken apalluqluku puughtesnaanghitukut yugnun temngimeng apeghtughillghitgun." )
( B10___04_Ephesians___ESSWYIN1DA_00024 "Apeghtughillghit anuqestunllu imaghllugestunllu ayuqut nuugtaatalghiit yugneng." )
( B10___04_Ephesians___ESSWYIN1DA_00025 "Tamaakut peghqinelghiit, iqlengalghiit yuget, iqlengateng ipasugnighsaghaqiit maghyaghquneghlluggnaluki yuget." )
( B10___04_Ephesians___ESSWYIN1DA_00026 "Itupill akuzitkelteggu ipapilleq piniqelleghqun, enkaam wata Christ-atun lliighllequkut sallemteggun tamaghhaakun." )
( B10___04_Ephesians___ESSWYIN1DA_00027 "Christ-a naasquqaat ugpeqat." )
( B10___04_Ephesians___ESSWYIN1DA_00028 "Ugpeqani yugusiqiinkut Christ-am." )
( B10___04_Ephesians___ESSWYIN1DA_00029 "Ellngakun iingunaghmi yugusiq qerngughutkaaguqlu nuverraatkaaguqlu yugusim ivalungakun." )
( B10___04_Ephesians___ESSWYIN1DA_00030 "Qamaglluteng nalighneghet qepghanneghmeggni qepghalleghqamegestun, taawa yugusiq nagwaaquq, iknaqughsaghaquqlu piniqelleghqun." )
( B10___04_Ephesians___ESSWYIN1DA_00031 "Enkaangam Atanghem aatghakun whaten piimsillu kelengasaaghamsillu:" )
( B10___04_Ephesians___ESSWYIN1DA_00032 "kiyaghtegpenasingam Gentile-et kiyaghtaallghistun." )
( B10___04_Ephesians___ESSWYIN1DA_00033 "Sumeghtaghallghit sasiinghilnguugut, umyugiitlu liigikingigalnguugut." )
( B10___04_Ephesians___ESSWYIN1DA_00034 "Ilatnganghitut unguvalleghmun Kiyaghneghem tuunegkaanun, qayughllak nallukngwaaghaat, pineghlluguutlu." )
( B10___04_Ephesians___ESSWYIN1DA_00035 "Talwa kaynguyugyaghqaananiimaat;" )
( B10___04_Ephesians___ESSWYIN1DA_00036 "atuqaqiitlu sangwaat alngunak seghleghet yugusimeng piyukegkiit." )
( B10___04_Ephesians___ESSWYIN1DA_00037 "Nagneghusugaqiit qamaglluki seghleghet nuqetutegpenaki." )
( B10___04_Ephesians___ESSWYIN1DA_00038 "Iwernga tamaakut liitellghitasi Christ-am apeghtuusiitneng!" )
( B10___04_Ephesians___ESSWYIN1DA_00039 "Nagaqupestaaqaqaghsi ellnga, qayughllak maligsaaghtekegkangisi." )
( B10___04_Ephesians___ESSWYIN1DA_00040 "Enkaam apeghtuqaagusi ipa apeghtuusaaneng Jesus-em." )
( B10___04_Ephesians___ESSWYIN1DA_00041 "Whaten apeghtuqaqiisi:" )
( B10___04_Ephesians___ESSWYIN1DA_00042 "seghleghet piyukelleghpesi puughlleqiisillu naafqelleqiisillu." )
( B10___04_Ephesians___ESSWYIN1DA_00043 "Tamaaken apalluqluku pegteki nangaghnelusillu kiyaghtaalqesaqesillu." )
( B10___04_Ephesians___ESSWYIN1DA_00044 "Itupill taghnegham nutaghlliki umyugasi." )
( B10___04_Ephesians___ESSWYIN1DA_00045 "Enkaam atuqiteggu nangaghneghraghaghsi qayughllak Kiyaghneghem ulimakaqaa ellmitun ayuqluku:" )
( B10___04_Ephesians___ESSWYIN1DA_00046 "elqughutngapiigluku, agleghnaghlukullu." )
( B10___04_Ephesians___ESSWYIN1DA_00047 "Enkaam iqlengiqnanightegngam!" )
( B10___04_Ephesians___ESSWYIN1DA_00048 "Itupill iiwleng apeghteggu ipapilleq ilagpesinun, qayughllak qamaglluta nalighnequghiinkut Christ-am yugusiin." )
( B10___04_Ephesians___ESSWYIN1DA_00049 "Sakritek iwernga seghleghqegpenasi." )
( B10___04_Ephesians___ESSWYIN1DA_00050 "Siqineq tevightestegpenaan paninang sakritngulusi." )
( B10___04_Ephesians___ESSWYIN1DA_00051 "Talwa tughneghaq pilleghqalitegpenaan nanghiiqusqellusi seghleghqelleghmun." )
( B10___04_Ephesians___ESSWYIN1DA_00052 "Tegleghniighta teglegnanighli." )
