( B10___01_Ephesians___ESSWYIN1DA_00001 "Ukut latat Paul-meng pinguut." )
( B10___01_Ephesians___ESSWYIN1DA_00002 "Christ Jesus-em apostle-kaanga Kiyaghneghem piyukellghakun." )
( B10___01_Ephesians___ESSWYIN1DA_00003 "Latanguunga Kiyaghneghem yugitnun Ephesus-melngughnun, ataasiighmelnguut maligsaaghtengi Christ Jesus-em." )
( B10___01_Ephesians___ESSWYIN1DA_00004 "Kiyaghneghem Atamta, Atanemtallu Jesus Christ-am nanglleklisillu nekeggmellelguslisillu." )
( B10___01_Ephesians___ESSWYIN1DA_00005 "Usuqellengli Kiyaghneq, Atanga Atanemta Jesus Christ-am!" )
( B10___01_Ephesians___ESSWYIN1DA_00006 "Christ-akun Kiyaghneghem quyastengngwiinkut tamaghhaaneng tunusameng qilagtameng." )
( B10___01_Ephesians___ESSWYIN1DA_00007 "Nuna ulimallghilluku Kiyaghneghem nakmikegkaqiinkut Christ-akun pelungitesqellutallu avutngitesqellutallu ellminun." )
( B10___01_Ephesians___ESSWYIN1DA_00008 "Qayughllak Kiyaghneghem piniqegkanginkut, neghighluku allughqinakegkaqiinkut avaqutaaluta Jesus Christ-akun." )
( B10___01_Ephesians___ESSWYIN1DA_00009 "Tawaten pikaaguq qayughllak piyukegkanga, efquqegkangallu." )
( B10___01_Ephesians___ESSWYIN1DA_00010 "Enkaam usuqaghput Kiyaghneq qayughllak ighlegpenani nangllekeghllagiinkut piniqegkamikun Ighneghmikun." )
( B10___01_Ephesians___ESSWYIN1DA_00011 "Christ-am aawakun, Kiyaghneghem itemutkaqiinkut seghleghqellemnneng." )
( B10___01_Ephesians___ESSWYIN1DA_00012 "Seghevutii seghleghqelleput apalluqluku nangllegtalleghllani aqeghqusiqeghllakanga whangkunnun." )
( B10___01_Ephesians___ESSWYIN1DA_00013 "Peghqinghustiinkutlu liigikestiinkutlu uspeqelleghmineng salin aliighsigalkemmineng sivunghani." )
( B10___01_Ephesians___ESSWYIN1DA_00014 "Taananguuq Kiyaghneghem uspeqegkaa, pikaqaa Christ-akun." )
